objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,last_alert,classification,classificationReliability,catalogue_table_name,association_type,separationArcsec,description
ZTF17aadnmap,93.9330395375,28.585666275,15.8933,15.7523,16.3251,15.9854,0.140967,0.33969974517822266,0.0369643,0.0447205,0.0742096,18.7953,-2.9019994735717773,-3.0543994903564453,51.45008100010455,CV,1,GSC/PS1/RITTER/DOWNES,CV,0.12,"The transient is synonymous with <em>N8DT025929</em>; a V=14.91 mag CV found in the GSC/PS1/RITTER/DOWNES catalogues. Its located 0.1"" from the CV core."
ZTF17aabvqzm,83.14146185454545,62.797882063636365,18.0246,17.0656,16.8732,16.8128,0.813599,0.06040000915527344,-0.559812,0.0292451,0.530323,15.914,2.1105995178222656,1.3397998809814453,51.44817129988223,CV,1,SDSS/MILLIQUAS/GSC/DOWNES/RITTER/PS1/GAIA,CV,0.47,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237666464796377346"">SDSS J053233.91+624752.2</a></em>; a V=16.86 mag cv found in the SDSS/MILLIQUAS/GSC/DOWNES/RITTER/PS1/GAIA catalogues. Its located 0.5"" from the cv core."
ZTF18acuxibg,88.30339495,59.93011713333333,17.8433,18.0668,18.3975,18.5308,-0.22352,-0.13330078125,0.158521,0.156659,7.03992,-999.0,1016.8432998657227,1017.0667991638184,51.44817129988223,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aafgyrz,201.9549012,-4.7128049,20.0793,20.2718,20.2489,20.2718,-0.00319862,-0.022899627685546875,0.0467534,,14.48,-999.0,1019.0792999267578,1019.2717990875244,51.30446759983897,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF21abbqsks,254.49454663333333,46.057983666666665,20.5929,20.8457,20.7556,20.8457,-0.252811,-0.09009933471679688,0.0108523,,2.76856,18.3762,2.2166996002197266,2.7762985229492188,51.175393499899656,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF19aacsgha,104.84025687500001,25.431784225,19.5896,19.5295,19.85,19.9418,-0.7673,-0.09179878234863281,-0.0341036,0.116267,0.114405,20.0905,-0.5009002685546875,-0.06150054931640625,50.47098380001262,CV,1,RITTER/PS1,CV,0.18,"The transient is synonymous with <em>J0659+2525</em>; an r=19.45 mag CV found in the RITTER/PS1 catalogues. Its located 0.2"" from the CV core."
ZTF23aafzpdh,139.7784238,-10.708683899999999,20.2432,20.629,20.3271,20.629,-0.218,-0.3018989562988281,0.0278728,,2.56626,17.4331,2.810100555419922,4.103099822998047,50.45449069980532,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aafzrlw,118.70260241999999,26.89056944,20.8074,20.7955,20.7697,20.8112,0.0119267,-0.041500091552734375,-0.0990393,0.0158628,7.30351,-999.0,1019.8073997497559,-0.8833999633789062,50.45023149996996,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF17aacqong,98.05432846,25.60614412,16.6963,16.2441,16.8857,16.4775,0.4522,0.4081993103027344,0.185192,0.261221,0.64873,15.4975,1.1988000869750977,1.2077007293701172,50.440729199908674,CV,1,SDSS/GSC/RITTER/PS1/GAIA,CV,0.61,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237673755499496352"">SDSS J063213.08+253622.5</a></em>; a V=15.16 mag CV found in the SDSS/GSC/RITTER/PS1/GAIA catalogues. Its located 0.6"" from the CV core."
ZTF18aacluoi,124.0451352625,45.5028316625,19.9017,19.787,20.0459,19.9948,0.114656,0.05109977722167969,0.0489382,295.739,0.107058,19.4634,0.43829917907714844,0.7419013977050781,50.39600689988583,CV,1,SDSS/GSC/DOWNES/PS1/RITTER,CV,0.08,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651190817620274"">SDSS J081610.83+453010.1</a></em>; a B=19.41 mag cv found in the SDSS/GSC/DOWNES/PS1/RITTER catalogues. Its located 0.1"" from the cv core."
ZTF23aageuaj,303.367459075,67.895914675,21.0133,20.5734,20.9905,20.5845,0.439854,0.40600013732910156,-0.0239609,0.00100429,0.501417,20.5638,0.44949913024902344,0.35160064697265625,50.20993059966713,UNCLEAR,3,GSC,UNCLEAR,0.51,"The transient is possibly associated with <em>N1JS011637</em>; a B=19.75 mag unclassified source found in the GSC catalogue. Its located 0.41"" S, 0.30"" W from the objects source centre."
ZTF23aaelenm,105.82053566000002,21.533513380000002,19.782,19.7467,19.782,19.748,0.0242004,0.034000396728515625,,0.00562536,6.29913,-999.0,1018.7819995880127,-1.8664989471435547,49.487314799800515,UNCLEAR,3,PS1,UNCLEAR,0.63,"The transient is possibly associated with <em>133841058201840794</em>; an r=22.49 mag uncertain found in the PS1 catalogue. Its located 0.41"" S, 0.48"" E from the uncertain centre."
ZTF22abkapal,117.95434035999999,80.89120262,20.3117,20.2001,20.3407,20.2001,0.2845,0.14060020446777344,0.0838212,,0.368215,20.8998,-0.5880985260009766,-0.6396007537841797,49.408425899688154,UNCLEAR,3,GSC,UNCLEAR,0.86,"The transient is possibly associated with <em>N7AH007486</em>; an unknown-mag unclassified source found in the GSC catalogue. Its located 0.83"" N, 0.24"" E from the objects source centre."
ZTF22abnvlts,139.741260625,79.75485535,20.2424,20.4081,20.3366,20.4081,-0.1581,-0.07150077819824219,206.724,,0.191428,19.9972,0.24519920349121094,0.36090087890625,49.406411999836564,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aafshlg,146.05696313333334,60.571965533333334,20.4059,20.7716,20.4692,20.6454,-0.365667,-0.17619895935058594,0.0146603,-0.03644,14.4132,21.8415,-1.4356002807617188,-1.0542984008789062,49.405925899744034,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aacxrpm,143.35918463333334,69.16460128333334,21.017,20.4307,20.9198,20.5677,0.586329,0.3521003723144531,-0.0951068,0.134769,6.30139,-999.0,1020.0170001983643,1019.430700302124,49.36496530007571,UNCLEAR,3,PS1,UNCLEAR,0.68,"The transient is possibly associated with <em>190991433594498537</em>; an r=28.01 mag uncertain found in the PS1 catalogue. Its located 0.60"" S, 0.32"" W from the uncertain centre."
ZTF18actbrbg,117.293350275,-5.823784675,19.6636,19.2025,18.7337,18.5605,0.565199,0.1732006072998047,-0.154148,0.0150234,0.241308,18.7563,0.9073009490966797,-0.6277999877929688,48.433611100073904,CV,1,GSC/DOWNES/PS1/RITTER,CV,0.18,"The transient is synonymous with <em>S3N6007750</em>; a B=18.79 mag cv found in the GSC/DOWNES/PS1/RITTER catalogues. Its located 0.2"" from the cv core."
ZTF23aafllcf,89.20777313333333,70.77000386666667,19.8196,19.7119,19.9667,19.7119,,0.25479888916015625,0.143233,,10.0435,-999.0,1018.8195991516113,-1.1364002227783203,48.43112269975245,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF22abufwmp,133.4347079,57.81130358,17.9296,17.1361,17.8175,17.1361,,0.6813983917236328,0.060011,,1.86811,16.1956,1.733999252319336,0.9949016571044922,48.37761570001021,CV,2,SDSS/GSC/DOWNES/2MASS/PS1/GAIA,CV,1.85,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651274037264395"">SDSS J085344.22+574840.3</a></em>; a V=17.58 mag cv found in the SDSS/GSC/DOWNES/2MASS/PS1/GAIA catalogues. Its located 1.06"" N, 1.72"" E from the cv centre."
ZTF23aagmcdn,286.45680983333335,79.8334933,20.6168,20.0839,20.6168,20.4286,,0.1881999969482422,,0.0974178,10.1667,-999.0,1019.6168003082275,1019.0839004516602,48.19924769969657,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF21acjzepx,112.16148799999998,67.7677499,21.0535,20.1868,21.0535,20.5389,0.2071,0.5145988464355469,,0.309563,0.232393,20.5431,0.5103988647460938,0.6172008514404297,47.35574069991708,UNCLEAR,3,GSC,UNCLEAR,0.7,"The transient is possibly associated with <em>N7UH003035</em>; a B=20.12 mag unclassified source found in the GSC catalogue. Its located 0.28"" S, 0.65"" E from the objects source centre."
ZTF17aabzspo,106.03609024285713,26.419672957142858,18.6406,18.6703,18.8417,18.7049,-0.0214996,0.13679885864257812,,0.030772,0.625295,16.9259,1.714700698852539,1.8675994873046875,46.44061339972541,CV,1,DOWNES/PS1/RITTER,CV,0.63,"The transient is synonymous with <em>8816</em>; an r=16.83 mag cv found in the DOWNES/PS1/RITTER catalogues. Its located 0.6"" from the cv core."
ZTF18aczycws,104.4431676090909,24.841761790909093,19.4318,19.6563,19.4339,19.698,-0.224463,-0.26409912109375,0.0142691,0.00367429,0.137093,20.0956,-0.6637992858886719,-0.34020042419433594,46.44061339972541,UNCLEAR,3,GSC/PS1,UNCLEAR,0.1,"The transient is possibly associated with <em>N8F7009266</em>; a V=19.01 mag unclassified source found in the GSC/PS1 catalogues. Its located 0.07"" N, 0.07"" E from the objects source centre."
ZTF23aaeqtbr,233.18870521111114,5.6078586222222215,20.225,20.3942,19.9604,20.165,-0.169188,-0.20460128784179688,0.00249325,-0.0258624,9.58411,22.1374,-1.9123992919921875,-0.8910007476806641,46.204606499988586,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF20aaxxmqy,312.2764325,36.08873126666666,19.9552,20.0297,19.9726,20.0297,-0.0397987,-0.057098388671875,0.00698551,,0.240507,21.9937,-2.0384998321533203,-1.4750003814697266,46.191215300001204,UNCLEAR,3,PS1,UNCLEAR,0.12,"The transient is possibly associated with <em>151303122763467102</em>; a g=23.30 mag uncertain found in the PS1 catalogue. Its located 0.04"" N, 0.12"" E from the uncertain centre."
ZTF23aaettfn,131.54038250000002,-17.500095866666666,19.9992,20.084,19.9992,20.202,-0.3209,-0.20279884338378906,,0.0216162,10.021,19.641,0.3582000732421875,0.7435989379882812,45.4867476997897,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF22abkbgsj,111.13036844999999,67.87634948333333,20.6102,20.8027,20.707,20.8381,-0.192541,-0.13109970092773438,0.0185819,0.013403,0.304329,21.1547,-0.5444984436035156,-0.062000274658203125,45.44634260004386,UNCLEAR,3,GSC,UNCLEAR,0.23,"The transient is possibly associated with <em>N7UH003817</em>; a B=19.82 mag unclassified source found in the GSC catalogue. Its located 0.22"" S, 0.06"" W from the objects source centre."
ZTF23aadqiaa,264.97722307142857,36.33113988571428,20.3091,20.2974,19.9273,19.9748,0.526999,-0.0475006103515625,-0.0636089,0.0190048,10.6587,-999.0,1019.3090991973877,1.2313995361328125,45.17745369998738,UNCLEAR,3,PS1,UNCLEAR,0.95,"The transient is possibly associated with <em>151592649769857765</em>; a g=23.26 mag uncertain found in the PS1 catalogue. Its located 0.74"" N, 0.60"" E from the uncertain centre."
ZTF23aahdccy,128.0442563833333,8.129754166666666,20.7636,20.343,20.83,20.4186,0.2694,0.41139984130859375,-0.00908781,0.0771414,7.15794,-999.0,1019.763599395752,-1.3102989196777344,44.472673600073904,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF17aadjfmw,117.05640104444446,29.08590638888889,19.9434,19.6288,19.8611,19.7314,0.314556,0.12969970703125,-0.0273288,0.038804,0.276679,18.6039,1.339498519897461,1.1318988800048828,44.44924769969657,CV,1,SDSS/DOWNES/PS1/RITTER,CV,0.14,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237657118941446340"">SDSS J074813+290509.2</a></em>; an r=18.56 mag cv found in the SDSS/DOWNES/PS1/RITTER catalogues. Its located 0.1"" from the cv core."
ZTF17aaabfay,116.66921688,17.57021262,18.1295,20.1159,17.9147,20.1283,,-2.2136001586914062,,0.0124884,0.0785126,16.1946,1.9349002838134766,0.3528003692626953,44.444965299684554,CV,1,SDSS/DOWNES/PS1/RITTER,CV,0.14,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237673808652992811"">SDSS J074640.61+173412.7</a></em>; an r=19.81 mag cv found in the SDSS/DOWNES/PS1/RITTER catalogues. Its located 0.1"" from the cv core."
ZTF23aahczmi,153.20423689999998,-18.33075681111111,19.7128,19.8167,20.0811,19.9898,-0.103905,0.09130096435546875,0.0252721,-0.00106127,10.4275,-999.0,1018.7127990722656,1018.8166999816895,44.43630790011957,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF19acaxfbu,285.9108187,-14.015877033333332,19.5897,19.4472,19.6795,19.4472,0.3221,0.2322998046875,0.0888597,,0.134925,-999.0,1018.5897006988525,1018.4472007751465,44.16634259978309,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aaedwfk,112.5223487923077,79.47666045384615,20.1411,19.7701,19.7084,19.5329,0.371042,0.17550086975097656,-0.0258975,0.0085425,0.665656,19.57,0.5711002349853516,0.5275993347167969,43.42545139975846,UNCLEAR,3,GSC,UNCLEAR,0.73,"The transient is possibly associated with <em>N7AN001360</em>; an unknown-mag unclassified source found in the GSC catalogue. Its located 0.69"" N, 0.23"" E from the objects source centre."
ZTF23aaggvbn,170.82038225555556,-12.456748744444445,19.7201,19.6899,19.8352,19.7901,0.0302143,0.04509925842285156,0.0487671,0.0253701,14.0897,18.5266,1.1935005187988281,2.1353988647460938,43.398391199763864,UNCLEAR,3,PS1,UNCLEAR,0.16,"The transient is possibly associated with <em>93051708203722215</em>; an r=22.54 mag uncertain found in the PS1 catalogue. Its located 0.03"" N, 0.16"" E from the uncertain centre."
ZTF19aarfewa,178.10592256249998,-24.517173049999997,17.3257,16.9668,17.5121,17.2752,0.358862,0.23690032958984375,,0.246647,0.519837,16.4018,0.9239006042480469,1.1502008438110352,43.35101850004867,CV,1,GSC/PS1/DOWNES,CV,0.53,"The transient is synonymous with <em>S573004646</em>; a B=17.12 mag cv found in the GSC/PS1/DOWNES catalogues. Its located 0.5"" from the cv core."
ZTF23aagyclt,175.64981902222223,14.445469399999999,20.0217,19.9538,20.2144,20.2433,0.0679035,-0.028900146484375,0.00349886,0.099555,-999.0,-999.0,1019.0216999053955,1018.953800201416,43.3476967997849,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF20aatunph,245.5584901,39.872640975,20.2769,20.5123,20.593,20.5123,,0.08069992065429688,0.279124,,4.78188,17.4788,2.7980995178222656,3.4095001220703125,43.298958299681544,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aahqbiu,163.4896050285714,67.79297354285714,20.4025,20.6506,20.6495,20.6506,0.0716,-0.0011005401611328125,0.163209,,0.576337,21.1913,-0.7887992858886719,0.21039962768554688,42.46973379980773,UNCLEAR,3,GSC,UNCLEAR,0.77,"The transient is possibly associated with <em>N7SL000866</em>; a B=20.68 mag unclassified source found in the GSC catalogue. Its located 0.23"" N, 0.73"" E from the objects source centre."
ZTF20acwqjij,142.19771235000002,-22.682527274999998,19.6764,19.5744,19.6411,19.9041,0.149099,-0.26300048828125,-0.0809602,0.415498,14.5367,-999.0,1018.676399230957,-1.8122997283935547,42.46215280005708,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF18accnijz,156.65439710000004,47.90735900714285,20.41,19.8844,19.0798,19.1009,0.448799,-0.021100997924804688,0.30418,0.0455788,0.40926,19.7967,0.6133003234863281,-0.08259963989257812,42.43217589985579,CV,1,RITTER/PS1,CV,0.34,"The transient is synonymous with <em>J1026+4754</em>; an r=20.08 mag CV found in the RITTER/PS1 catalogues. Its located 0.3"" from the CV core."
ZTF23aagvxkg,290.57174265714286,-18.7992408,19.6823,19.7791,19.8284,19.7768,-0.0352001,0.05159950256347656,0.0308353,-0.0387434,5.28126,-999.0,1018.682300567627,-2.1352996826171875,42.16905089979991,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aafsbtz,135.05844611818185,59.48228023636363,20.1856,20.4473,20.2973,20.3191,-0.0596008,-0.021799087524414062,0.204242,0.00639227,-999.0,-999.0,1019.1856002807617,1019.4472999572754,41.448842599987984,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF17aaclmvx,140.62182562000004,33.128783940000005,20.0208,19.0565,19.8579,19.3681,,0.48980140686035156,,0.0296418,0.149472,18.6384,1.3824005126953125,0.5930004119873047,41.44637729972601,CV,1,SDSS/DOWNES/PS1,CV,0.22,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237664869749489787"">SDSS J092229.25+330743.5</a></em>; an r=18.40 mag cv found in the SDSS/DOWNES/PS1 catalogues. Its located 0.2"" from the cv core."
ZTF18acqllgh,134.44245427999996,3.71543985,19.5726,19.8045,19.2617,19.9463,,-0.684600830078125,0.101499,0.0190334,0.304488,18.1588,1.4137992858886719,1.1998004913330078,41.44119209982455,CV,1,SDSS/GSC/PS1/RITTER,CV,0.13,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237658297912852605"">SDSS J085746.18+034255.6</a></em>; a V=18.58 mag CV found in the SDSS/GSC/PS1/RITTER catalogues. Its located 0.1"" from the CV core."
ZTF23aaghmab,210.8315269125,15.36755255,20.085,20.3851,20.2162,20.5556,-0.300072,-0.3393993377685547,0.0937974,0.0715246,11.4283,-999.0,1019.0849990844727,1019.3850994110107,41.249837999697775,UNCLEAR,3,SDSS/PS1,UNCLEAR,0.54,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668314310509658"">SDSS J140319.57+152203.7</a></em>; an r=23.86 mag uncertain found in the SDSS/PS1 catalogues. Its located 0.48"" S, 0.61"" W from the uncertain centre."
ZTF23aaenmcm,250.01531223333333,-12.243064346666666,19.6549,19.8598,19.1802,18.5099,0.4715,0.6703014373779297,0.170358,-0.453835,3.45658,22.2661,-2.6112003326416016,-1.6775989532470703,40.21197919966653,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aaclprq,139.5748226076923,61.52173279230769,20.7211,20.1062,20.6253,20.2119,0.486401,0.41339874267578125,0.0450341,0.0324968,14.9974,20.9709,-0.2497997283935547,-0.5701007843017578,39.47152779996395,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aadirxg,177.51157094444443,-0.5202859444444443,20.671,19.8358,20.5526,19.8929,0.4799,0.6597003936767578,-0.120973,0.0602747,12.6679,-999.0,1019.6709995269775,1018.8358001708984,39.452592599671334,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aadskzh,285.21563528333337,81.00344525000001,21.0205,20.4657,20.7475,20.4255,0.138201,0.32199859619140625,-0.0259945,0.0159349,1.90621,-999.0,1020.0205001831055,1019.4657001495361,39.25474540004507,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aaeauyd,246.66666999999998,41.50087594,20.2983,20.2657,19.8059,19.914,-0.0774002,-0.10809898376464844,0.0102021,0.0733172,10.0621,22.0506,-1.7523002624511719,-1.0959014892578125,39.25406249985099,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aahomnf,268.11740864,-1.19241344,20.4801,20.3397,20.4632,20.2165,0.282,0.24670028686523438,0.070043,-0.122198,6.31842,-999.0,1019.4801006317139,-1.3514995574951172,39.20351850008592,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aahpeyb,261.36117420000005,53.820797633333335,20.2907,20.8384,20.3519,20.8384,-0.4254,-0.4864997863769531,0.0307526,,7.38717,21.8643,-1.573598861694336,-0.19409942626953125,39.19439810002223,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aahwxip,271.055505725,58.4191289,20.3312,20.6362,20.4519,20.6362,-0.284901,-0.18429946899414062,0.00998009,,10.1488,22.3864,-2.0552005767822266,-1.0627002716064453,39.19297449989244,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF18acuekcf,216.7565266352941,-1.3862087352941175,19.5969,19.6907,19.0749,19.1304,-0.0537987,-0.055500030517578125,0.224644,-0.02003,0.188132,20.288,-0.6910991668701172,-0.8305988311767578,38.3304976997897,CV,1,DOWNES/PS1/RITTER,CV,0.27,"The transient is synonymous with <em>8827</em>; an r=20.55 mag cv found in the DOWNES/PS1/RITTER catalogues. Its located 0.3"" from the cv core."
