objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF19aazijkf,314.88267575,-7.0880522500000005,18.0298,18.1824,18.0298,18.1824,-0.152645,-0.15259933471679688,,,0.194798,20.7079,-2.678098678588867,-2.3311996459960938,0.914792,17.217870391905308,VS,1,PS1,0.27,0.0,0.0,0.0,0.0,0.0,4.26,AT,VS,"The transient is synonymous with <em>99493148827154788</em>; an r=20.51 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF19aaxbgog,310.2056159666667,1.8884725,19.4153,19.818,20.063,19.818,-0.402735,0.24499893188476562,0.0433208,,0.215734,20.8192,-1.403900146484375,-0.6449985504150391,0.989958,9.179641191847622,VS,1,PS1,0.12,0.0,0.0,0.0,0.0,0.0,4.36,AT,VS,"The transient is synonymous with <em>110263102055896542</em>; an r=20.44 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF19abawhju,266.2491471,-0.45266015000000004,19.5268,19.2184,19.5268,19.2184,0.308395,0.30840110778808594,,,0.0769853,20.5778,-1.0510005950927734,-1.1524009704589844,0.918792,40.26031249202788,VS,1,PS1,0.12,0.0,0.0,0.0,0.0,0.0,4.2,AT,VS,"The transient is synonymous with <em>107452662491067336</em>; an r=20.76 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF23aafwtbq,277.93579486,77.76097864666666,20.5669,19.8795,20.4672,19.8874,0.4673,0.5797996520996094,-0.0845298,-0.00423889,5.28225,21.5185,-0.95159912109375,-1.270700454711914,0.5,31.269247692078352,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aamsdby,333.94364532941177,-4.109297199999999,20.7071,20.2731,20.4898,19.8239,0.433994,0.6658992767333984,0.0314445,-0.200899,3.64248,21.6749,-0.9678001403808594,-1.3512001037597656,0.5,39.12921299180016,SN,2,SDSS/PS1,11.39,0.0,0.0,0.0,0.0,0.05,22.13,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237680190974197991"">SDSS J221546.26-040622.1</a></em>; an r=18.22 mag galaxy found in the SDSS/PS1 catalogues. Its located 11.21"" S, 2.93"" E from the galaxy centre."
ZTF23aajtudb,312.8212217636364,-6.410566090909091,20.7097,20.0831,20.6341,20.0382,0.5921,0.5958995819091797,-0.0383639,0.0189515,2.33409,21.622,-0.9123001098632812,-1.6224002838134766,0.009375,25.242800891865045,SN,2,SDSS/PS1,2.37,0.0,0.0,0.0,0.0,0.12,6.37,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237652934567986818"">SDSS J205117.02-062440.0</a></em>; an r=21.09 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.23"" N, 0.81"" E from the galaxy centre."
ZTF23aagczwr,288.6586861,66.12414118333334,20.9619,20.3477,20.6822,20.2085,0.6546,0.47369956970214844,0.00434152,-0.00794868,17.5892,21.7306,-0.7686996459960938,-1.1881999969482422,0.899146,48.17081019189209,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aajestr,215.0289808272727,1.895097645454545,20.0539,19.4475,20.1489,19.6519,0.5147,0.49699974060058594,-0.0112783,0.0230719,2.17649,20.811,-0.7571010589599609,-1.5494003295898438,0.0105952,38.31984949205071,SN,2,PS1,5.1,0.0,0.0,0.0,0.0,0.0,5.26,AT,SN,"The transient is possibly associated with <em>110272150276303996</em>; an r=20.14 mag galaxy found in the PS1 catalogue. Its located 1.44"" N, 4.89"" E from the galaxy centre."
ZTF23aaixkez,10.94855272857143,41.261544099999995,19.7976,20.1015,19.754,19.831,0.117701,-0.07699966430664062,-0.130488,-0.208841,0.482089,21.8562,-2.0585994720458984,-0.6469001770019531,0.050375,7.061354191973805,SN,2,NED D,714.21,2.58,0.74,0.0,0.0,0.0,11400.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=MESSIER031&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">MESSIER031</a></em>; a 4.36 mag galaxy found in the NED_D catalogue. Its located 27.12"" S, 713.69"" E (2.6 Kpc) from the galaxy centre. A host distance of 0.7 Mpc implies a <em>m - M =</em> 24.36."
ZTF18abvubjc,343.098345325,50.820286675,19.7772,19.7457,19.4922,19.5648,0.031498,-0.07259941101074219,-0.0299705,-0.0189962,0.274896,20.4408,-0.6635990142822266,-0.472198486328125,0.988417,28.083935191854835,VS,1,PS1,0.28,0.0,0.0,0.0,0.0,0.0,4.44,AT,VS,"The transient is synonymous with <em>168983430983225039</em>; an r=20.27 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF23aalajai,324.58939639444446,34.24894968333333,20.8381,20.2122,20.162,19.8184,0.635801,0.3436012268066406,-0.0530604,-0.0049145,2.5716,22.0758,-1.2376995086669922,-1.4083995819091797,0.00333333,50.1284258919768,SN,2,PS1,2.55,0.0,0.0,0.0,0.0,0.0,6.24,AT,SN,"The transient is possibly associated with <em>149093245894218439</em>; an r=20.67 mag galaxy found in the PS1 catalogue. Its located 2.55"" N, 0.21"" W from the galaxy centre."
ZTF23aamcius,245.18541798461536,65.56200751538462,20.0966,20.4494,19.7761,19.9943,0.3291,-0.21820068359375,-0.0688104,0.0554277,3.45093,21.8551,-1.7585010528564453,-1.1807994842529297,0.00291667,48.168414392042905,SN,2,PS1,3.5,0.0,0.0,0.0,0.0,0.0,6.17,AT,SN,"The transient is possibly associated with <em>186672451834124459</em>; an r=21.15 mag galaxy found in the PS1 catalogue. Its located 1.86"" N, 2.96"" E from the galaxy centre."
ZTF23aananik,340.4645324722222,4.086925266666666,20.4178,20.2043,19.8329,19.6458,0.543301,0.18709945678710938,-0.0145383,-0.128289,2.05707,21.4351,-1.0172996520996094,-0.9720993041992188,0.0025,56.10856479220092,SN,2,SDSS/PS1,1.97,0.0,0.0,0.0,0.0,0.1,7.1,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678776858968595"">SDSS J224151.38+040511.8</a></em>; an r=20.35 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.13"" N, 1.76"" E from the galaxy centre."
ZTF23aamxwvi,255.23971985999998,64.93228183,20.8688,20.3587,20.4706,20.266,0.6845,0.20459938049316406,-0.0261995,0.0324025,1.6335,21.5358,-0.6670017242431641,-0.43849945068359375,0.009875,44.25064819213003,SN,2,SDSS/2MASS/PS1,19.33,29.22,0.0,363.61,0.08,0.09,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671769615827023"">SDSS J170056.6+645614.8</a></em>; a J=14.45 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 18.48"" S, 5.67"" E (29.2 Kpc) from the galaxy centre. A host z=0.080 implies a <em>m - M =</em> 37.80."
ZTF23aangvsa,237.67589383846155,-22.737233453846155,19.7981,19.3441,19.6267,19.0747,0.6506,0.5520000457763672,0.211671,-0.0274844,4.47197,-999.0,1018.7980995178223,-2.2755985260009766,0.645101,41.34245369210839,SN,2,PS1,4.41,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>80712376746195296</em>; an r=21.79 mag galaxy found in the PS1 catalogue. Its located 0.96"" N, 4.30"" E from the galaxy centre."
ZTF23aanzozj,296.3256407785715,1.6710203142857143,20.6289,19.4511,19.1086,18.7304,0.195299,0.3782005310058594,-0.635041,-0.0211378,2.12232,-999.0,1019.6289005279541,-2.4472007751464844,0.732292,41.329687491990626,SN,2,PS1,2.19,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>110002963262396112</em>; an r=23.70 mag galaxy found in the PS1 catalogue. Its located 1.11"" S, 1.89"" W from the galaxy centre."
ZTF23aanpyns,338.18225838181826,-4.955310909090909,20.8416,20.1499,20.7073,20.0891,0.691677,0.6182003021240234,0.0726296,0.153226,9.89679,21.6462,-0.8045997619628906,-1.1991004943847656,0.001875,20.132175892125815,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aanrfbw,211.60399504615387,6.730535284615385,19.5388,20.0092,19.5215,19.7981,0.021801,-0.2765998840332031,0.0131371,-0.0519886,3.74541,-999.0,1018.5387992858887,-1.944101333618164,0.0430417,58.32247689180076,SN,2,SDSS/PS1,3.61,0.0,0.0,0.0,0.0,0.61,4.99,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655744013010068"">SDSS J140624.83+064347.0</a></em>; an r=21.66 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.11"" N, 2.07"" E from the galaxy centre."
ZTF23aaoiyzr,241.2665567285714,55.19915362142857,20.1782,19.5383,19.9827,19.3704,0.6765,0.6123008728027344,-0.0284433,-0.0194394,1.12224,-999.0,1019.1781997680664,-1.6496009826660156,0.5,7.369328692089766,SN,2,NED/SDSS/PS1,8.19,0.0,0.0,0.0,0.0,0.04,23.04,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ160504.90%2B551159.6&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ160504.90%2B551159.6</a></em>; an r=17.73 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 2.86"" S, 7.78"" W from the galaxy centre."
ZTF23aaoypgv,279.9959571214286,31.606237850000003,20.9311,20.2528,20.6689,20.2192,0.606401,0.44969940185546875,-0.0703524,0.0897252,2.35389,-999.0,1019.9311008453369,-1.0990009307861328,0.5,40.154710691887885,SN,2,2MASS/PS1,8.66,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>18395854+3136285</em>; a J=14.63 mag galaxy found in the 2MASS/PS1 catalogues. Its located 6.11"" S, 6.14"" E from the galaxy centre."
ZTF23aaouazx,234.61908960714285,-20.633192771428575,20.0239,19.6074,19.4005,19.3634,0.416492,0.03709983825683594,-3.8532,0.00458302,3.83837,21.512,-1.4881000518798828,-1.11199951171875,0.175286,48.321273191832006,SN,2,2MASS/PS1,11.36,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>15382921-2037517</em>; a J=13.62 mag galaxy found in the 2MASS/PS1 catalogues. Its located 7.80"" S, 8.89"" W from the galaxy centre."
ZTF23aaouqsd,299.79774683750003,4.333925450000001,19.9529,20.3132,19.8782,19.8784,0.1947,-0.0002002716064453125,-0.0847731,-0.0478818,1.8465,20.811,-0.8581008911132812,0.13120079040527344,0.931875,55.132152792066336,VS,2,PS1,1.83,0.0,0.0,0.0,0.0,0.0,4.43,AT,VS,"The transient is possibly associated with <em>113202997974761637</em>; an r=20.11 mag stellar source found in the PS1 catalogue. Its located 1.29"" S, 1.29"" E from the stellar source centre."
ZTF23aaoxqxb,265.8700338909091,24.722012654545452,20.0743,20.4051,20.0537,20.3438,-0.0965996,-0.29010009765625,-0.0386382,0.0314131,3.45408,-999.0,1019.0743007659912,-1.2644996643066406,0.00125,55.22415509214625,SN,2,2MASS/PS1,17.91,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>17432789+2443319</em>; a J=14.86 mag galaxy found in the 2MASS/PS1 catalogues. Its located 12.77"" S, 12.55"" E from the galaxy centre."
ZTF23aapihmw,266.91546812222225,5.214497966666667,20.5147,19.9418,20.1209,19.7638,0.572905,0.3570995330810547,-0.0716577,0.00198835,2.38251,21.2569,-0.7422008514404297,1018.9417991638184,0.0990179,48.142164391931146,SN,2,PS1,2.45,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>114252669157758783</em>; an r=20.79 mag galaxy found in the PS1 catalogue. Its located 2.30"" S, 0.83"" W from the galaxy centre."
ZTF23aapimvh,307.0573705,53.96243367894737,19.5695,19.3315,18.4255,18.3735,0.0360012,0.05200004577636719,-0.102095,0.0329539,3.90335,21.4096,-1.8400993347167969,-1.0658016204833984,0.883,51.16481479210779,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aanyjhy,272.0483950933333,16.544996186666665,20.4105,20.2199,19.8596,19.7243,0.190638,0.1352996826171875,-0.0442433,-0.243893,6.544,21.8011,-1.3906002044677734,-0.4235992431640625,0.983833,51.17864579195157,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaphtry,253.87984655384616,-15.532952792307693,20.1992,19.5306,19.4737,19.2559,0.3167,0.21780014038085938,-0.102905,-0.0311037,3.02072,21.0954,-0.8962001800537109,-0.7128009796142578,0.293628,44.30103009194136,SN,2,2MASS/PS1,4.13,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>16553088-1531586</em>; a J=12.89 mag galaxy found in the 2MASS/PS1 catalogues. Its located 0.04"" N, 4.13"" E from the galaxy centre."
ZTF23aapjuut,236.7121859818182,-19.756734772727274,19.9208,19.8667,19.607,19.7552,0.237299,-0.14819908142089844,-0.0423335,-0.0264007,3.79472,-999.0,1018.9207992553711,-1.1033000946044922,0.5,48.321273191832006,SN,2,SDSS/PS1,4.19,0.0,0.0,0.0,0.0,0.11,8.94,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668628914897337"">SDSS J154650.94-194528.4</a></em>; an r=19.94 mag galaxy found in the SDSS/PS1 catalogues. Its located 4.18"" N, 0.25"" W from the galaxy centre."
ZTF23aapssmi,262.43898171904766,49.80810665238094,20.6756,20.2154,20.2069,20.1317,0.460203,0.07519912719726562,-0.154604,-0.060484,1.82533,21.6123,-0.9367008209228516,-0.8076000213623047,0.0495417,46.25124999182299,SN,2,2MASS/PS1,14.09,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>17294385+4948282</em>; a J=13.90 mag galaxy found in the 2MASS/PS1 catalogues. Its located 0.98"" N, 14.50"" E from the galaxy centre."
ZTF23aappdyu,272.0386796791667,13.338650116666665,19.9863,20.3713,19.0689,19.1823,-0.385017,-0.11340141296386719,-0.0637231,-0.12294,4.36854,22.1727,-2.1864013671875,-0.8346004486083984,0.786708,42.20277779176831,SN,2,PS1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>124002720385335413</em>; an r=22.19 mag galaxy found in the PS1 catalogue. Its located 4.24"" N, 0.30"" E from the galaxy centre."
ZTF23aapgjac,315.79073585500004,35.651018539999995,18.6787,18.6572,17.6045,17.5867,0.0214767,0.01779937744140625,-0.08335,-0.0381661,4.8118,21.0677,-2.3889999389648438,-1.6359004974365234,0.888028,50.140451392158866,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaqmeqa,241.4989021416667,7.552911866666666,20.3345,20.0422,20.3697,19.9804,0.292347,0.3892993927001953,-0.0785847,-0.015619,3.76572,20.9379,-0.6034011840820312,0.11230087280273438,0.003125,48.30053239222616,SN,2,SDSS/PS1,3.74,0.0,0.0,0.0,0.0,0.23,7.19,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662199900210412"">SDSS J160559.76+073314.1</a></em>; an r=19.56 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.76"" S, 0.45"" W from the galaxy centre."
ZTF23aapqkvw,10.475849466666666,41.17126131111112,19.8519,19.635,18.6385,18.6579,0.0757999,-0.019399642944335938,-0.0470654,-0.32739,1.00791,-999.0,1018.851900100708,-1.3269996643066406,0.5,38.10961809195578,SN,2,NED D,666.21,2.41,0.74,0.0,0.0,0.0,11400.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=MESSIER031&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">MESSIER031</a></em>; a 4.36 mag galaxy found in the NED_D catalogue. Its located 352.09"" S, 565.57"" W (2.4 Kpc) from the galaxy centre. A host distance of 0.7 Mpc implies a <em>m - M =</em> 24.36."
ZTF23aaprwjf,262.2618461833333,-17.42388885,19.4939,18.5328,18.6533,18.5463,-0.144402,0.10699844360351562,-0.138843,0.00672874,2.67894,-999.0,1018.4939002990723,-2.920999526977539,0.5,58.21947919204831,SN,2,PS1,5.83,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>87092622601552193</em>; an r=21.23 mag galaxy found in the PS1 catalogue. Its located 1.44"" S, 5.65"" E from the galaxy centre."
ZTF23aapyqxq,1.7467865374999998,27.670086325,20.4671,20.5183,20.1545,20.3084,0.336599,-0.153900146484375,-0.153039,0.0144974,1.08179,21.025,-0.5578994750976562,-0.179901123046875,0.0124583,39.12495369184762,SN,2,SDSS/PS1,3.5,0.0,0.0,0.0,0.0,0.32,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237663235526623449"">SDSS J000658.99+274010.2</a></em>; an r=20.05 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.94"" N, 2.91"" E from the galaxy centre."
ZTF23aapzufo,341.37149519999997,8.834781459999999,20.3858,20.1481,20.3521,20.3151,0.2377,0.03700065612792969,-0.220169,0.00201193,2.67265,22.0413,-1.6555004119873047,1019.148099899292,0.5,56.07886569201946,SN,2,SDSS/2MASS/PS1,6.44,0.0,0.0,0.0,0.0,0.12,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678906237583563"">SDSS J224528.86+085000.2</a></em>; a J=15.62 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 5.04"" N, 5.15"" E from the galaxy centre."
ZTF23aaqqhfr,323.70488298,-23.432681080000002,19.9289,20.1162,19.9451,19.7898,0.237499,0.15530014038085938,0.0165907,-0.0605491,4.73702,20.4328,-0.5039005279541016,1019.1161994934082,0.5,49.097453691996634,SN,2,NED/2MASS/PS1,5.66,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ21344946-2325536&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ21344946-2325536</a></em>; a J=14.39 mag galaxy found in the NED/2MASS/PS1 catalogues. Its located 4.05"" S, 4.00"" W from the galaxy centre."
ZTF23aaqzbar,322.90722632,-24.038088820000002,19.7355,19.9061,19.7355,19.873,-0.195099,-0.1374988555908203,,0.0419613,1.89442,21.4252,-1.6896991729736328,-0.22510147094726562,,52.15663199219853,SN,2,PS1,1.99,0.0,0.0,0.0,0.0,0.0,7.95,AT,SN,"The transient is possibly associated with <em>79153229071115300</em>; an r=19.61 mag galaxy found in the PS1 catalogue. Its located 1.96"" S, 0.33"" E from the galaxy centre."
ZTF23aaqqhcb,326.616420075,-23.19688551875,20.3423,20.0174,19.8565,19.7039,0.038599,0.1526012420654297,-0.00909158,-0.0315529,2.11425,20.6929,-0.3505992889404297,-0.7817001342773438,0.00125,39.13493059203029,SN,2,PS1,2.14,0.0,0.0,0.0,0.0,0.0,9.25,AT,SN,"The transient is possibly associated with <em>80163266157444016</em>; an r=19.70 mag galaxy found in the PS1 catalogue. Its located 0.19"" N, 2.13"" E from the galaxy centre."
ZTF19aagdwsk,259.6823598833334,2.21543065,19.2569,19.981,19.1284,19.5358,0.140501,-0.40740013122558594,-0.141335,-0.124986,0.113738,20.7537,-1.4967994689941406,1018.9810009002686,0.5,59.3243981921114,SN,2,PS1,1.59,0.0,0.0,0.0,0.0,0.0,3.77,AT,SN,"The transient is possibly associated with <em>110652596825149455</em>; an r=23.03 mag galaxy found in the PS1 catalogue. Its located 1.52"" S, 0.47"" W from the galaxy centre."
ZTF23aaqdhtj,240.96950678,1.5389525599999998,20.1958,19.9651,19.9126,19.8538,0.327002,0.05879974365234375,-0.062458,-0.0602666,0.323195,20.6946,-0.4987983703613281,-0.8614006042480469,0.0111667,51.30021989205852,SN,2,PS1,5.69,0.0,0.0,0.0,0.0,0.0,4.59,AT,SN,"The transient is possibly associated with <em>109842409703308584</em>; an r=21.24 mag galaxy found in the PS1 catalogue. Its located 4.83"" S, 3.00"" W from the galaxy centre."
ZTF23aaqbyjt,11.02753575,34.221182389999996,20.4717,20.1784,19.8714,20.0139,0.293337,-0.1424999237060547,-0.0545423,0.0277789,3.0851,21.4842,-1.0124988555908203,-1.1229000091552734,0.0209583,53.07091439189389,SN,2,SDSS/PS1,3.06,0.0,0.0,0.0,0.0,0.22,12.2,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678806916661792"">SDSS J004406.61+341319.2</a></em>; an r=20.41 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.06"" S, 0.05"" W from the galaxy centre."
ZTF23aaqbxtu,6.607942316666666,11.912312666666667,19.8902,20.4091,19.8902,19.9818,0.312201,-0.09160041809082031,,-0.0699789,3.59244,20.4789,-0.5887012481689453,0.009799957275390625,0.0381875,49.08755789184943,SN,2,SDSS/PS1,3.57,0.0,0.0,0.0,0.0,0.06,14.73,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678858474422579"">SDSS J002625.90+115440.8</a></em>; an r=19.30 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.56"" N, 0.13"" E from the galaxy centre."
ZTF23aaqfxqv,192.999904425,5.1669504250000005,18.185,18.0497,18.3586,18.3786,-0.1752,-0.019998550415039062,0.173094,0.0944312,2.28241,21.5366,-3.3516006469726562,-2.9243011474609375,0.000833333,58.32859949208796,SN,2,SDSS/PS1,2.01,0.0,0.0,0.0,0.0,0.18,7.76,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671264425214583"">SDSS J125159.93+050959.0</a></em>; an r=20.36 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.95"" N, 0.49"" E from the galaxy centre."
ZTF23aaqeeby,334.12955978235294,-19.630972594117647,20.1244,20.1309,19.7764,19.8207,0.0391998,-0.044300079345703125,-0.0628496,-0.0230239,11.7192,-999.0,1019.1243991851807,-1.5825996398925781,0.175922,40.1366319921799,UNCLEAR,3,PS1,0.22,0.0,0.0,0.0,0.0,0.0,3.49,AT,UNCLEAR,"The transient is possibly associated with <em>84443341295393226</em>; an r=22.44 mag uncertain found in the PS1 catalogue. Its located 0.16"" S, 0.15"" E from the uncertain centre."
ZTF23aapxskt,322.53861742142857,43.54937093571429,19.4261,18.8806,18.4726,17.9892,0.182501,0.4834003448486328,-0.102462,-0.0608646,1.67914,-999.0,1018.4260997772217,-1.5515995025634766,0.621467,41.12409719219431,SN,2,PS1,1.78,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>160253225392359930</em>; an r=20.58 mag galaxy found in the PS1 catalogue. Its located 0.35"" S, 1.75"" W from the galaxy centre."
ZTF23aaqmbpx,236.3494599428571,-24.449744000000003,19.8595,19.394,19.7642,19.3641,0.465504,0.4001007080078125,-0.00314417,-0.00575316,9.4776,22.1755,-2.315999984741211,-2.117900848388672,0.942583,48.32174769183621,SN,2,2MASS/PS1,14.73,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>15452453-2427111</em>; a J=14.65 mag galaxy found in the 2MASS/PS1 catalogues. Its located 12.22"" N, 9.17"" W from the galaxy centre."
ZTF23aaqmfnm,233.58428002142858,3.0170229500000003,19.8696,19.5824,19.8504,19.6147,0.2889,0.2357006072998047,0.0113161,-0.0126056,1.34671,-999.0,1018.8696002960205,-1.804901123046875,0.5,43.27444449206814,SN,2,SDSS/PS1,2.99,0.0,0.0,0.0,0.0,0.08,13.02,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651822180237740"">SDSS J153420.27+030058.4</a></em>; an r=19.49 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.90"" N, 0.94"" W from the galaxy centre."
ZTF23aapfhjq,202.99898538333332,64.89268847222223,20.0885,19.5856,20.1657,19.8875,0.502867,0.2782001495361328,0.0532577,0.0483426,3.15757,21.5294,-1.4409008026123047,-1.5708999633789062,0.5,52.27302079182118,SN,2,SDSS/PS1,3.06,0.0,0.0,0.0,0.0,0.07,6.82,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237654611218989784"">SDSS J133159.33+645335.4</a></em>; an r=20.80 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.73"" S, 2.52"" E from the galaxy centre."
ZTF23aaqmimr,219.72152415,78.1647048625,19.6874,19.9198,20.1632,19.7511,0.1782,0.41209983825683594,0.220568,-0.22123,9.27553,-999.0,1018.6874008178711,-0.6855010986328125,0.5,54.29065969213843,SN,2,NED/2MASS/PS1,10.51,9.47,0.0,203.39,0.05,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=CGCG353-045&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">CGCG353-045</a></em>; a J=12.30 mag galaxy found in the NED/2MASS/PS1 catalogues. Its located 10.81"" S, 1.29"" E (9.5 Kpc) from the galaxy centre. A host z=0.046 implies a <em>m - M =</em> 36.54."
ZTF23aaqqeek,32.91082389,81.17388276,20.3571,19.7357,20.2309,19.8215,0.2663,0.40939903259277344,-0.00625174,0.0142602,0.393202,-999.0,1019.357099533081,-1.258798599243164,0.00291667,21.18630789220333,UNCLEAR,3,GSC,0.74,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>NAGB009659</em>; an unknown-mag unclassified source found in the GSC catalogue. Its located 0.28"" N, 0.68"" W from the objects source centre."
