oid_ztf,ra,dec,ra_error,dec_error,parallax,parallax_error,pm,pmra_error,pmdec_error,nu_eff_used_in_astrometry,astrometric_sigma5d_max,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,distance,absmag_g,absmag_bp,absmag_rp
ZTF18acbwhls,272.563875,39.66358333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aawolyt,243.1839167,6.113166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abexmfm,278.719625,24.90155556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abgmexs,267.3964167,17.21697222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abgcigh,276.5992083,25.18027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aafmglb,271.6829583,15.35519444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aapgtoe,263.780625,47.43780556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aashrtn,272.075125,18.53938889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aamdlml,242.1867083,22.10275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abjzayt,245.05,11.88252778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aanmcrd,240.633875,16.29230556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abyyzvg,264.7491667,34.67297222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aauymtv,250.0089583,7.535472222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abagclj,246.5237917,22.84566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aavtaib,249.6989167,40.84916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19adhelbd,254.5155833,14.60941667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abzydnp,252.51875,24.56316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aakgvte,266.6785417,50.18644444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aakgsmi,269.8858333,33.58283333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adgzkpv,245.0472917,10.70911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abpaake,256.5254167,25.86477778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaxmaje,282.3663333,15.3425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18admpvor,279.5365833,17.61177778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abyfhuv,268.0444167,23.19588889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abiflxl,267.3815833,17.26036111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaxgkex,257.6644167,15.9765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aatmglj,255.972,35.20963889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aautufw,266.5351667,21.66144444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF23aaahwws,266.9040417,18.48741667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abbkwhn,250.31025,19.47802778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaaepln,263.6338333,19.21508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abmgzuf,269.4723333,34.70763889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaumvgk,270.0762917,15.25791667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aayhhql,275.344625,28.53641667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abfxhyn,281.55375,12.87463889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abckxfb,267.34075,19.73972222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18ablhprf,251.7711667,19.55972222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aarpgwg,261.0955,32.97011111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19actahvq,272.99225,44.53119444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaybtnt,267.9567917,15.30786111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaydbyc,281.8630833,14.53380556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abcubvf,283.2250833,12.49033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abcvpxr,265.518125,25.33783333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abfmuvj,268.3770417,20.63530556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abgivbz,271.5705833,25.3605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abguzyx,277.2104167,25.99508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abjsdwi,266.300625,14.91536111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18ablrlog,273.88925,24.34311111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmbfde,272.69425,23.1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmkcxe,256.122625,15.9305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abnoonq,273.1546667,15.91483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abvgqqn,275.6335,19.95505556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acsvogv,275.5893333,13.46483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acvnfnt,283.7615417,16.05063889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aanipsc,275.4462083,19.65375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aapzymm,264.0655833,34.80316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaunjft,268.5329583,23.54022222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abadprq,281.6976667,15.18697222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aavnpug,253.335125,27.43572222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abtmfpq,270.03925,35.76466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aaqzrat,270.778375,49.14047222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abyaksg,283.4590417,18.37811111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aciqnxf,279.3015,21.61013889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaydagk,273.00525,24.45858333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abcmfhh,274.0194583,15.89230556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmxatl,267.9976667,17.4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aagnbev,126.12225,3.852194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF23aadbzbf,216.3229583,-26.24833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abakrcq,214.3649167,-24.78044444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acgjphi,138.8044167,-10.92141667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aafjlpr,133.8245,-15.97052778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aailads,136.598,-8.861361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acvwhaa,124.6537083,1.368805556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaaczho,142.163875,0.995777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aanepuf,134.2900833,-3.341333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acqxjul,135.6641667,-6.455444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aaxgowh,133.2524583,2.073694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abxlizh,151.7283333,-14.42716667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aamofzb,139.437625,-19.10230556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aanjvmj,159.736375,-26.93713889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aajvkwg,185.5054583,-27.25713889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aaabnps,145.9145,-18.69525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abfxvkw,224.6767083,-26.97625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aaobxzx,140.9225,-21.96930556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acdvwvx,140.901875,-20.62480556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aaydouq,123.438,3.622555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmndpu,338.75475,56.43336111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmjivl,335.7902917,43.65508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abngskg,336.7155417,46.15902778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abyzkeq,342.3926667,37.93161111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abnunsl,337.1393333,50.67113889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abasynv,335.1689583,44.06483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aauoahz,339.0210417,53.84055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abgpmce,333.049625,49.49297222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaonsgo,331.7229167,38.41938889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aasytdx,343.099375,49.93330556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF23aaaaqfh,335.1809167,43.75958333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18ablsaka,333.2184167,46.85430556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aasolik,342.4637083,40.63408333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaynsxc,333.0185,42.97852778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abboeaw,332.54675,44.93916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abckbdn,335.6970417,51.68113889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abeddmj,342.967375,52.49297222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adlilmt,335.8382917,47.29788889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abnulqf,333.9640417,51.28625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18admqfrd,341.1280833,47.10925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abtizrj,337.9227917,36.84825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abumesx,343.5265,49.08266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aczbcqy,339.070875,50.56738889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaaheft,340.9145833,36.77736111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaahelh,332.7139583,41.35847222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aawevyv,337.17675,43.22941667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abjklri,335.0067083,45.43805556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acarefd,338.9978333,46.46419444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21acahxze,337.5225417,38.17266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acqdbad,141.9479583,31.96838889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20acoumqb,168.1492917,0.4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aanhffu,169.218625,1.243361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18accnfln,153.5389167,12.86397222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aaqvwgo,142.041,7.191805556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaipqno,144.9418333,6.869305556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abvfvks,156.7220833,20.24891667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF23aabmsvn,89.74183333,-23.42394444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aasajit,83.768125,-11.43166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21acgzwzr,75.540625,-15.80058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aadmluu,81.943375,-13.88222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abpyjrz,82.921875,-14.19963889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aabhpei,75.48320833,-13.27369444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abfqsik,238.97375,-13.05708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abbvorw,222.981375,-14.97191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aadttiw,230.5377917,-3.783194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abexegc,219.8214167,-18.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aarxpzx,235.9755833,-14.62930556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aavxoyu,220.6083333,-11.59113889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abgplbp,230.8833333,-10.23322222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aatyrpj,231.64825,-21.90538889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaqrlqb,238.9285417,-19.19661111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abfzmnx,226.8067083,-13.73719444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acwyzvb,223.8372917,-1.813416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aauxexa,234.534125,-18.63377778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aamwqtq,234.1885,-14.42877778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abistfy,227.4885417,-23.81625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adbafkf,227.6747083,-9.074083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aatysfx,233.7567083,-16.44816667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaflcke,223.4552917,-4.121916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aalwamk,225.292625,-6.843388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acdjjbv,122.01575,34.88261111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abahuik,112.2760417,55.67383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaahgwc,118.0977083,37.34575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aarucpz,109.864125,47.53883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aaahgtt,108.98425,45.51880556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF23aaanxbm,104.6475417,51.39238889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aahcybq,121.30775,40.84016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18achushg,110.00675,52.57255556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aaoqqyf,123.6315417,42.26655556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19adbtjfs,116.1914167,40.23025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acpuhto,94.936875,60.98808333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abedept,124.5836667,44.23191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abrqfjs,116.9275833,41.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aceejop,116.4602083,56.25780556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaziqbb,291.0037083,42.28325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aceghfd,285.840875,35.34627778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aaopqyt,280.4057917,39.13738889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aasiynn,285.0949167,32.35469444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmmajs,289.6585833,39.73727778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18ablwuyy,280.4559167,38.84433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaviqnb,277.4248333,26.47833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abazeye,277.6334167,42.68772222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adjchby,281.5805417,33.81194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22aapnsco,287.7330417,28.97691667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abguobu,275.0129167,45.58683333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abowkak,285.4755417,41.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaviryr,291.2503333,43.00222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abolxsr,288.3935417,37.38952778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmsxzs,287.2132917,46.06288889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acbbuxh,281.578,28.96872222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abvevwh,285.8041667,38.52597222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abgluei,289.1475417,26.36475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acnvejn,291.903375,40.20755556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abwqhhc,276.865375,37.69608333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaqznkg,277.30625,31.10672222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abcysbr,282.1813333,29.91416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abkodaw,282.6927083,27.34555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmiwau,285.3385,47.28427778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abjkhgu,286.317,47.39280556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aausxbj,290.3087083,40.88830556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abbxjgd,280.8355,29.21358333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aalataf,275.6485,41.80380556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adjccrf,286.4861667,45.41788889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aapyuru,288.3046667,45.63541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adjgvfo,286.7541667,35.83097222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aarqtiv,282.6369583,39.73052778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adkuefc,278.012375,33.14866667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abgxyfz,288.872875,31.66447222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adlabhm,282.6948333,27.67091667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abikcnz,286.5153333,26.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abkxflz,290.6274167,40.88025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abrxrms,290.8805,43.48116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abvvtfp,279.40775,32.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abvvyro,287.9979583,31.95141667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acxgwpj,288.96325,32.70475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaumqle,288.4559167,36.74041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abagvei,290.6414583,38.90947222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abgbyqo,283.5805417,31.08897222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abggtjk,283.360875,43.39938889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acmdqbm,283.986,36.17308333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aauadsw,288.2965,44.49144444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aaurern,282.9572917,32.51108333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abazbfr,287.5309583,35.94394444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abbxesi,285.2402917,30.55644444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abrthyb,284.522375,28.73352778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21abytufi,278.687875,26.30511111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abazqjm,286.78575,29.6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19adgiafx,100.8617917,-2.861388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acymuht,117.4582083,-7.026888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21achjcyb,118.0800833,-5.613777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acveeev,101.1214167,-4.132305556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acuxkzq,106.156625,6.020361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20acnzcmp,110.1499583,-1.759972222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20aaoopvl,90.12904167,-10.86888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21acgrvmu,92.10354167,-9.308416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aabwlhh,119.6215,-5.082916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abzkood,102.1694167,8.462111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acpvluf,101.08975,-8.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20acvkabi,114.39075,-10.24669444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aanvlpy,96.58391667,-1.379916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acyscvr,102.1230833,2.201944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acuxeey,102.23075,-5.929583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acvvexv,118.5122917,-1.232416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaaekak,102.2978333,10.3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acwdrfb,100.944125,-10.92611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aaagsrn,103.6905833,7.094111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aaaguld,96.09591667,8.522611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aaailsw,113.2946667,-1.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abxbjlt,98.54104167,7.028666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18adatmlr,94.27854167,-6.314888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aaaimpx,101.8165417,-4.999388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aampokl,97.68483333,-6.044861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aaoiaer,112.0774583,-4.851444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF22abuzpzz,121.4181667,-7.434611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF20abbvaow,271.0719167,4.728944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abzukns,270.4531667,7.013722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aamxkha,253.327375,-16.29838889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmpafl,264.5667917,5.631722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abbkjbx,267.864125,3.258555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abjkrwj,276.5220417,7.654527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aargcuk,273.533,14.32419444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21aboyiaf,265.2146667,14.01402778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abrlrma,271.486,8.473083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
