Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
ASASSN-20py,000-BNS-762,19 50 28.44 +37 02 00.8,Cyg,UG,--,15.5 - 22: g,297.6184999999999,37.03355555555555,ZTF20acysfqb,0.0933783286639726
ASASSN-21fk,000-BNY-490,20 10 41.55 +33 52 24.1,Cyg,UG,--,16.3 - 20.6 g,302.67312499999997,33.87336111111111,ZTF18aaxlvkk,0.1162693013364007
ASASSN-21hn,000-BNZ-100,21 18 58.55 +53 42 34.7,Cyg,UG,--,17.3 - 22.2 g,319.7439583333333,53.70963888888889,ZTF19aapqtei,0.1028618325398823
ASASSN-21jk,000-BNZ-704,21 14 01.50 +34 26 25.0,Cyg,UG,--,16.2 - <23 g,318.50624999999997,34.44027777777777,ZTF21abczgaw,0.0637352177202468
ASASSN-21ku,000-BNZ-821,21 02 17.47 +32 33 16.1,Cyg,UG,--,16.7 - 21.6 g,315.57279166666666,32.554472222222216,ZTF19acecvsm,0.5941646295865807
ASASSN-21ly,000-BPB-082,21 41 50.53 +38 15 46.5,Cyg,UG,--,16.0 - 19.7: g,325.46054166666664,38.26291666666667,ZTF19abykjvn,0.2865860613441735
ASASSN-21nz,000-BPC-014,21 19 29.15 +32 53 17.9,Cyg,UG,--,16.4 - <23 g,319.8714583333333,32.888305555555554,ZTF21abpjmwx,0.018695888441191
ASASSN-21ox,000-BPC-197,19 27 16.48 +45 13 11.8,Cyg,UG,--,14.9 - 22: g,291.8186666666667,45.21994444444445,ZTF21abqyqtx,0.0581549597170877
ASASSN-21rd,000-BPC-653,20 29 59.13 +52 09 38.3,Cyg,UG,--,16.0 - 21.3 g,307.496375,52.16063888888889,ZTF21abwqqsx,0.1249630661471126
ASASSN-22hb,000-BPJ-833,19 38 58.60 +31 54 37.5,Cyg,UG,--,15.7 - 20.8 g,294.7441666666666,31.910416666666663,ZTF22aakzjod,0.6148399564145531
ASASSN-22ju,000-BPK-884,20 49 04.89 +52 25 35.5,Cyg,UG,--,16.4 - <23 g,312.27037499999994,52.42652777777778,ZTF22aaxtvyu,0.0970980518796217
ASASSN-22kk,000-BPL-055,19 27 52.04 +33 29 19.0,Cyg,UG,--,15.9 - <22 g,291.9668333333333,33.48861111111111,ZTF22abbbgxp,0.0542032641064341
ASASSN-22ko,000-BPL-081,19 18 34.05 +53 30 36.0,Cyg,UG,--,15.3 - <23 g,289.64187499999997,53.51,ZTF22abdoxte,0.0308891482323098
ASASSN-22mw,000-BPL-697,21 45 36.14 +32 08 57.9,Cyg,UG,--,15.7 - 21.9 g,326.4005833333333,32.14941666666667,ZTF20abgzvlx,0.1527543978378298
ASASSN-V J210752.24+440542.0,000-BMT-324,21 07 52.24 +44 05 42.0,Cyg,CV,--,13.6 - 14.7 V,316.9676666666667,44.095,ZTF18aayfbch,0.2068228198223976
ASASSN-V J212035.02+313952.7,--,21 20 35.01 +31 39 52.6,Cyg,UGZ,--,15.1 - 17.9 G,320.14587499999993,31.66461111111111,ZTF17aabuwlv,0.2504924736782578
AT 2020nmm,000-BPD-033,20 11 16.94 +45 59 05.6,Cyg,UG,--,17.6 - 23.8 r,302.82058333333333,45.98488888888889,ZTF19abpuqkp,0.0560033862897528
ATLAS17fqa,000-BPK-936,19 13 40.70 +48 09 01.6,Cyg,UG,--,17.7 - 22.2 g,288.41958333333326,48.150444444444446,ZTF18aapmoxl,0.0745304784069437
ATLAS19mte,--,21 15 43.17 +29 30 14.9,Cyg,UG,--,18.5 - 21.7 r,318.929875,29.50413888888889,ZTF18abnbija,0.3142581096636272
ATLAS19sbk,000-BPD-002,19 50 19.77 +49 57 07.4,Cyg,UG,--,16.3 - 22.1 g,297.58237499999996,49.95205555555556,ZTF18adkoqkw,0.0140849364971029
ATLAS19vbk,000-BNG-738,21 20 12.52 +38 00 28.7,Cyg,UG,--,16.0 - 23: g,320.0521666666666,38.00797222222222,ZTF19abyrano,0.1241667526544856
BMAM-V371,000-BND-707,20 53 18.72 +50 49 05.6,Cyg,UGER,--,18.7 - 21.8 r,313.3279999999999,50.818222222222225,ZTF18aayhiqy,0.188293153124674
BMAM-V383,000-BNF-098,20 08 22.55 +30 03 41.7,Cyg,UGZ/IW+E,--,18.1 - 21.4 r,302.09395833333326,30.061583333333335,ZTF18aayvxdn,0.0883354995892295
BMAM-V384,000-BNF-150,20 11 57.35 +44 08 13.7,Cyg,UG,--,19.3 - 22.2 g,302.9889583333333,44.13713888888889,ZTF18abblznz,0.0947342559657465
BMAM-V469,000-BNJ-216,21 21 37.03 +41 48 35.3,Cyg,UG,--,18.2 - 21.7 r,320.40429166666667,41.80980555555555,ZTF18admocnz,0.3003318913456983
BMAM-V486,000-BNJ-712,21 38 59.18 +40 02 30.0,Cyg,UG,--,19.7 - 22.2 r,324.74658333333326,40.041666666666664,ZTF19abdcbya,0.2665703918962998
BMAM-V631,000-BNL-399,20 37 18.29 +29 49 45.5,Cyg,UGER,--,18.2 - 21.3 g,309.3262083333333,29.829305555555557,ZTF18aaywgnu,0.2834538791966323
BMAM-V634,000-BNL-462,20 26 00.95 +33 39 44.4,Cyg,CV,0.0813141,17.4 - <22 r,306.5039583333333,33.66233333333333,ZTF18aayefwp,0.0576655684660858
BMAM-V694,000-BNP-011,21 23 44.69 +43 12 53.5,Cyg,UG,--,19.4 - 21.6 r,320.9362083333333,43.21486111111111,ZTF18abuemfe,0.0061471702530114
BMAM-V705,000-BNP-258,21 14 10.94 +47 17 20.2,Cyg,UG,--,18.9 - 21.7 r,318.5455833333333,47.28894444444444,ZTF18abcxqiz,0.1389586837267463
BMAM-V755,000-BNR-394,21 46 37.04 +43 31 45.2,Cyg,UG,--,17.6 - 21.6 r,326.6543333333333,43.529222222222224,ZTF18acbwrep,0.1656887612055352
BMAM-V758,000-BNR-427,19 44 57.24 +36 52 34.0,Cyg,UG,--,17.5 - 20.4 g,296.23849999999993,36.876111111111115,ZTF18aasncqu,0.1877656147368428
BMAM-V762,000-BNR-489,21 02 38.16 +44 31 53.7,Cyg,UGZ,--,18.8 - 21.1 g,315.659,44.53158333333333,ZTF18aazvkai,0.1253027941853514
BMAM-V763,000-BNR-492,20 38 31.09 +30 49 01.9,Cyg,UGZ/IW,--,18.8 - 22.2 g,309.6295416666666,30.817194444444443,ZTF18adkfhui,0.1437702092207295
BMAM-V766,000-BNR-770,21 34 32.12 +34 00 00.1,Cyg,UG,--,18.3 - 21.9 g,323.63383333333326,34.00002777777778,ZTF18abmarai,0.2083473609379054
BMAM-V778,000-BNS-089,21 07 46.23 +43 33 49.5,Cyg,UGZ/IW,--,17.5 - 20.2 g,316.94262499999996,43.56375,ZTF18aaxysiv,0.1660873943056582
BOKS-45906,000-BKS-632,19 40 16.16 +46 32 47.8,Cyg,UG,0.039276,16.3 - 22.0 r,295.06733333333335,46.54661111111111,ZTF18abcfvqc,0.1678413892044976
DDE 164,000-BNB-028,20 06 47.80 +41 58 31.3,Cyg,UGER,--,14.8 - 18.5: V,301.69916666666666,41.97536111111111,ZTF17aaawgkq,0.1573243302489469
DDE 165,000-BMZ-996,20 20 56.12 +45 11 29.8,Cyg,CV,--,15.5 - 19.2 g,305.2338333333333,45.19161111111111,ZTF18adkxyub,0.1167153229618263
DDE 177,000-BNH-029,20 42 09.66 +52 43 13.6,Cyg,UGER,--,16.9 - 19.5 g,310.54024999999996,52.720444444444446,ZTF17aaawfvd,0.1714608767298821
DDE 178,000-BNH-158,20 21 00.93 +37 16 31.8,Cyg,NL+E,0.288085,18.1 - 19.8 g,305.253875,37.2755,ZTF18aazfnoc,0.1053123476714681
DDE 200,000-BNY-287,20 31 18.67 +52 45 05.1,Cyg,UG,--,16.0 - 21.5 r,307.8277916666666,52.751416666666664,ZTF18acsbdvz,0.208052427954834
Exuzyan 4,000-BNF-825,20 43 35.40 +36 54 48.0,Cyg,CV,--,18.1 - 19.6 r,310.8974999999999,36.913333333333334,ZTF18aazfitj,0.0397194733536273
Gaia DR2 1976425717762387840,--,22 01 16.58 +48 56 01.2,Cyg,NL/VY,--,17.0 - <19.9 G,330.3190833333333,48.93366666666666,ZTF18abajuce,0.1904631041297274
Gaia DR2 2088574327548841856,000-BPQ-462,19 59 18.37 +50 17 30.4,Cyg,UG+E,--,16.0 - 17.8 g,299.8265416666667,50.291777777777774,ZTF17aabukvk,0.178479782851583
Gaia DR3 1868215459847222400,000-BPP-674,21 03 48.60 +35 48 27.8,Cyg,NL/VY,--,17.0 - 19.9 g,315.9525,35.80772222222222,ZTF18acrootj,0.1645444881137917
Gaia16aik,000-BLX-016,20 43 59.58 +42 03 25.4,Cyg,UG,--,17.0 - 21.4 V,310.9982499999999,42.05705555555555,ZTF18abdhxvl,0.0700210993201789
Gaia16ayy,000-BLY-928,20 12 22.20 +32 59 26.3,Cyg,UG,--,17.7 - <22 G,303.0924999999999,32.99063888888889,ZTF18abukrot,0.1882178810236751
Gaia16azt,000-BLY-953,21 03 18.73 +31 59 18.6,Cyg,UG,--,16.8 - <22 G,315.82804166666665,31.9885,ZTF19aaustkj,0.0877991527998988
Gaia16bll,000-BMB-350,21 44 13.84 +33 06 26.6,Cyg,UG,--,18.7 - <22 G,326.05766666666665,33.10738888888889,ZTF18adlhgcg,0.2018528915085538
Gaia16cfa,000-BMD-499,21 46 48.25 +48 27 47.5,Cyg,UG,--,18.1 - 23.2 r G,326.7010416666666,48.46319444444445,ZTF17aaarine,0.1694379139546362
Gaia17aav,000-BMD-709,19 42 19.87 +29 00 05.7,Cyg,UG,--,18.5 - <22 G,295.58279166666665,29.001583333333333,ZTF20abzgeqe,0.2085965939094368
Gaia17asy,--,21 31 43.75 +30 48 27.6,Cyg,UG,--,18.9 - <22 G,322.93229166666663,30.807666666666663,ZTF18abvoyib,0.0913842555827406
Gaia17axo,000-BMG-832,20 41 13.10 +36 24 46.4,Cyg,UG,--,17.8 - 23: r G,310.3045833333333,36.41288888888889,ZTF18abcxbcy,0.1079261746674038
Gaia17bsp,000-BMJ-703,21 34 49.54 +35 32 03.9,Cyg,UG,--,16.6 - <22 G,323.70641666666666,35.534416666666665,ZTF18abtvlxd,0.1199879765123714
Gaia17cci,000-BMK-642,21 09 23.27 +34 06 48.7,Cyg,UG,--,16.5 - 18.9 G,317.34695833333325,34.113527777777776,ZTF18abzpvwt,0.1355168743370438
Gaia18acm,--,20 30 12.72 +51 47 06.0,Cyg,UG,--,18.2 - <21 G,307.55299999999994,51.785,ZTF19acxzbad,0.1400084657243844
Gaia18adq,--,20 37 48.00 +30 06 20.4,Cyg,UG,--,18.7 - <22 G,309.44999999999993,30.105666666666668,ZTF18adkewxg,0.023807888016215
Gaia18ahj,--,20 48 31.14 +29 51 54.3,Cyg,UG,--,17.2 - <21 G,312.12974999999994,29.865083333333335,ZTF18abzpxel,0.0614717025301149
Gaia18bqz,000-BMR-978,19 59 55.57 +35 38 52.2,Cyg,UG,--,18.8 - <22 G,299.98154166666666,35.64783333333333,ZTF18abdfrgj,0.0948339238060059
Gaia18buv,000-BMS-221,20 54 33.21 +32 08 54.3,Cyg,UG,--,18.7 - <21.8 g G,313.63837499999994,32.14841666666667,ZTF19abcetxq,0.0838925474625647
Gaia18buy,000-BMS-254,21 03 31.52 +36 40 12.7,Cyg,UG,--,16.8 - 19.8 G,315.8813333333333,36.67019444444444,ZTF18abijmen,0.0555800742017307
Gaia18coh,--,21 12 48.58 +31 57 20.2,Cyg,UG,--,18.5 - 20.9 G,318.2024166666666,31.95561111111111,ZTF18abjlwzr,0.1688514768936631
Gaia18cor,--,20 52 38.00 +30 33 10.8,Cyg,UG,--,17.2 - 21.4 r G,313.1583333333333,30.553,ZTF18abtoxnh,0.1094472547480506
Gaia18cpe,--,21 06 17.93 +36 11 33.1,Cyg,UG,--,18.0 - 21.1 G,316.5747083333333,36.19252777777778,ZTF20abqguhe,0.2643283208795115
Gaia18dcu,000-BMV-822,19 41 24.05 +39 31 41.6,Cyg,UG,--,17.6 - 21.0 G,295.3502083333333,39.52822222222222,ZTF19abyfauh,0.549587618098284
Gaia18ddh,000-BMV-929,19 50 21.11 +41 52 35.4,Cyg,UG,--,16.7 - 20.9 g,297.5879583333333,41.8765,ZTF18abcwcew,0.2345610672852835
Gaia18dvx,000-BMX-462,20 13 59.34 +36 54 14.9,Cyg,UG,--,18.6 - 20.9 G,303.49724999999995,36.90413888888889,ZTF18acxgwlt,0.1468260333155564
Gaia19air,000-BMY-970,19 56 19.08 +39 51 00.3,Cyg,UG,--,18.3 - <22 G,299.07949999999994,39.85008333333334,ZTF19acvfsfp,0.1340449639405645
Gaia19ajt,000-BMZ-036,21 00 02.56 +30 11 29.3,Cyg,UG,--,16.9 - 20.5 G,315.0106666666666,30.191472222222224,ZTF18abjqksf,0.0542903376792015
Gaia19aqu,--,20 43 00.23 +44 55 18.3,Cyg,UG,--,15.6 - 20.2 g,310.75095833333324,44.92175,ZTF17aaadzhr,0.2405068086758568
Gaia19arq,--,19 50 54.39 +35 51 35.9,Cyg,UG,--,17.3 - 19.8 G,297.72662499999996,35.859972222222225,ZTF18aavzkpp,0.0115003024924687
Gaia19arx,--,20 50 56.72 +55 18 16.3,Cyg,UG,--,18.3 - 20.9 G,312.7363333333333,55.30452777777778,ZTF18abcqnky,0.0869884322736754
Gaia19asz,000-BMZ-694,19 57 59.30 +46 16 48.0,Cyg,NL/VY,--,16.2 - <19.7 G,299.4970833333333,46.28,ZTF18aboksce,0.1311956489958299
Gaia19bep,000-BNB-508,19 47 26.22 +43 29 00.6,Cyg,UG,--,17.9 - 20.6 G,296.85925,43.4835,ZTF18abddixj,0.2783589107538419
Gaia19bpz,000-BNC-315,20 32 26.54 +57 08 21.7,Cyg,UG,--,18.0 - 20.9 r,308.11058333333335,57.139361111111114,ZTF18aayxpkz,0.1508876751991536
Gaia19bqu,000-BNC-327,19 50 26.45 +51 05 12.2,Cyg,UG,--,17.2 - 24: g G,297.6102083333333,51.08672222222223,ZTF19aatihek,0.0554098438655997
Gaia19cyi,000-BNF-006,19 41 29.24 +40 11 24.3,Cyg,UG,--,16.8 - 21.0 G,295.3718333333333,40.19008333333333,ZTF18acawxza,0.1672211098170273
Gaia19cyq,000-BNF-010,19 54 37.49 +37 47 11.7,Cyg,UG,--,18.6 - <22 G,298.65620833333327,37.78658333333333,ZTF19abflxxr,0.0605426057053412
Gaia19czg,000-BNF-029,19 57 15.06 +36 27 03.5,Cyg,UG,--,17.9 - 21.2 G g,299.31274999999994,36.45097222222223,ZTF18abvokyy,0.0781198687422143
Gaia19dal,000-BNF-059,20 50 56.24 +31 57 00.7,Cyg,UG,--,17.1 - 20.8 g,312.73433333333327,31.950194444444445,ZTF18abmntlf,0.1482984916766023
Gaia19djc,000-BNF-921,19 44 48.71 +31 40 04.1,Cyg,UG,--,17.5 - 20.8 G,296.2029583333333,31.667805555555557,ZTF18aayhtxj,0.0939331062240866
Gaia19eml,000-BNH-044,20 41 30.41 +48 13 33.1,Cyg,UG,--,18.1 - 21.0 G,310.37670833333334,48.225861111111115,ZTF18abikzev,0.2724243876064086
Gaia19eyo,000-BNH-549,21 19 19.39 +41 12 35.3,Cyg,AM,0.0680613,17.0 - 21.0 r,319.83079166666664,41.20980555555556,ZTF19abhpnxh,0.5263553790119957
Gaia19fjt,000-BNJ-254,20 28 55.66 +47 56 20.3,Cyg,UG,--,17.3 - 19.6 G,307.2319166666666,47.93897222222222,ZTF18aayempe,0.161238764130167
Gaia20caw,000-BNM-442,19 49 12.31 +29 32 16.0,Cyg,UG,--,18.1 - 21.1 G,297.3012916666666,29.53777777777778,ZTF20aawapcm,0.0381421883431077
Gaia20col,000-BNN-132,19 38 52.32 +30 54 12.0,Cyg,UG,--,16.5 - 18.2 G,294.71799999999996,30.903333333333332,ZTF19aaqyxcg,0.1879667563207481
Gaia20eea,000-BNR-123,21 51 50.95 +36 54 23.0,Cyg,UGZ,--,17.3 - 20.5 G,327.96229166666666,36.90638888888888,ZTF18abmaqoi,0.111837960467624
Gaia20fha,000-BNS-201,20 56 50.56 +35 04 14.6,Cyg,UG,--,18.7 - 21.0 G,314.2106666666666,35.07072222222222,ZTF18acmajpp,0.2255894231329431
Gaia21alm,000-BNV-274,21 17 11.86 +40 45 39.4,Cyg,UG,--,18.7 - 22.6: g G,319.2994166666667,40.76094444444445,ZTF21aadsqkd,0.1580432570564046
Gaia21als,000-BNV-278,19 21 19.33 +50 57 48.9,Cyg,UG,--,17.2 - 22.7 r G,290.33054166666665,50.96358333333334,ZTF21aakjbfa,0.0925144017441012
Gaia21ank,000-BNV-686,19 50 43.16 +38 49 15.1,Cyg,UG,--,18.7 - 23: g G,297.6798333333333,38.820861111111114,ZTF19abfyngm,0.079379464148029
Gaia21avr,000-BNW-820,21 53 52.60 +45 19 10.6,Cyg,NL/VY,--,18.1 - <20.3 G,328.46916666666664,45.319611111111115,ZTF18abdazos,0.2750815760721324
Gaia21azs,000-BNX-010,21 27 41.05 +54 02 15.6,Cyg,UG,--,17.9 - 20.9 G,321.9210416666666,54.03766666666667,ZTF18abadwpp,0.0952315520648611
Gaia21cfn,000-BNZ-057,19 46 08.19 +37 37 26.6,Cyg,UG,--,17.8 - 20.8 G,296.53412499999996,37.62405555555556,ZTF19abxhppd,0.0626136893570336
Gaia21dev,000-BPB-594,20 31 46.30 +54 46 36.0,Cyg,UG,--,16.8 - 19.0 G,307.94291666666663,54.776666666666664,ZTF18ablsvue,0.2495099982804275
Gaia21dfj,000-BPB-725,19 29 39.40 +41 47 04.9,Cyg,UG,--,16.5 - 23: g,292.41416666666663,41.78469444444444,ZTF21abhztkq,0.0350442622819207
Gaia21dng,000-BPB-999,20 52 37.36 +33 15 40.4,Cyg,UG,--,17.3 - 19.9 G r,313.1556666666666,33.26122222222222,ZTF21abourtg,0.1989300657132024
Gaia21dou,000-BPC-302,20 34 14.23 +56 16 26.8,Cyg,UG,--,17.0 - <23 r,308.5592916666666,56.27411111111111,ZTF21aboulpc,0.0414649303199423
Gaia21efo,000-BPD-492,20 33 17.79 +54 55 31.0,Cyg,UG,--,17.6 - <23 r,308.324125,54.92527777777777,ZTF21abyxcjb,0.0325277675124847
Gaia21eii,000-BPD-409,21 46 21.08 +34 02 27.2,Cyg,UG,--,16.6 - 21.1 G,326.58783333333326,34.04088888888889,ZTF21acdalfn,0.3328850198874751
Gaia21emw,000-BPD-633,21 40 52.32 +49 10 45.8,Cyg,UG,--,17.5 - <23 r,325.21799999999996,49.17938888888889,ZTF18abehbga,0.1111601484034624
Gaia21fjc,000-BPF-699,20 58 15.45 +34 18 01.6,Cyg,UG,--,17.1 - 23.1 g,314.5643749999999,34.300444444444445,ZTF21acpsiip,0.1280619487586672
Gaia22bof,000-BPJ-612,19 31 21.06 +56 16 11.4,Cyg,UG,--,18.4 - 21.8 g,292.8377499999999,56.26983333333333,ZTF22aafmdrb,0.1193564564615394
Gaia22bsd,000-BPJ-287,21 29 58.34 +41 47 31.9,Cyg,UG,--,16.3 - 23: g,322.4930833333333,41.79219444444444,ZTF22aaefjpp,0.1436387320928893
Gaia22dau,000-BPK-838,19 38 44.31 +42 51 31.3,Cyg,UG,--,17.3 - <23 r,294.684625,42.858694444444446,ZTF22aauhprt,0.0646184268162402
Gaia22day,000-BPK-821,20 33 34.52 +53 06 42.2,Cyg,UG,--,17.5 - 21.6 r,308.3938333333333,53.11172222222223,ZTF22aauxxca,0.1184826204023106
Gaia22dbj,000-BPK-824,19 45 14.35 +41 19 39.1,Cyg,UG,--,17.0 - <23 g,296.3097916666666,41.32752777777778,ZTF22aatszou,0.0267948939216163
Gaia22dcd,000-BPK-836,19 26 38.04 +28 53 24.1,Cyg,UG,--,16.9 - <23 g,291.65849999999995,28.890027777777775,ZTF22aasxara,0.0583171774930495
Gaia22dft,000-BPK-871,19 44 48.93 +28 15 59.0,Cyg,UG,--,15.9 - 20.1 G,296.203875,28.26638888888889,ZTF18adkpcus,0.0510622311130853
Gaia22dhb,000-BPK-889,19 54 38.92 +35 54 26.6,Cyg,UG,--,17.1 - <23 g,298.6621666666666,35.90738888888889,ZTF22aayqiqx,0.1618236001602399
Gaia22dhp,000-BPK-920,21 17 05.52 +37 28 05.4,Cyg,UG,--,17.1 - 22.3 r G,319.273,37.46816666666667,ZTF21abtullx,0.2098158072434771
Gaia22egt,000-BPL-724,22 00 50.25 +52 05 23.1,Cyg,UG,--,16.0 - 23.3: g,330.20937499999997,52.08975,ZTF22abmchcy,0.0519790409833128
Gaia22eha,000-BPL-852,21 51 49.67 +53 44 29.3,Cyg,UG,--,17.1 - <23 g,327.9569583333333,53.74147222222222,ZTF22abjelcl,0.0462061161509196
Gaia22ehj,000-BPL-777,21 46 08.46 +52 55 43.7,Cyg,UG,--,18.3 - 21.2 g,326.53524999999996,52.92880555555555,ZTF18adloedx,0.0595990268312653
Gaia23aej,000-BPN-644,21 44 10.62 +32 04 11.9,Cyg,UG+E,--,18.0 - 22.0 r,326.04425,32.069972222222226,ZTF18adngtur,0.1822508989361937
Gaia23avq,000-BPP-058,19 54 24.13 +44 58 26.8,Cyg,UG,--,16.8 - 22: r,298.60054166666663,44.974111111111114,ZTF19acxzciu,0.0797949109100159
Gaia23bdu,000-BPP-274,21 43 08.99 +40 26 45.7,Cyg,UG,--,16.5 - 20.0 G,325.78745833333323,40.44602777777777,ZTF18abwvtjz,0.2059531394010602
Gaia23bhd,000-BPP-473,19 28 23.63 +38 45 54.9,Cyg,UG,--,18.3 - 21.0 G,292.09845833333327,38.76525,ZTF18abddhec,0.0678977146786264
GALEX J194419.33+491257.0,--,19 44 19.33 +49 12 57.0,Cyg,UGSU,0.0528164,18.5 - 22 Kp,296.08054166666665,49.215833333333336,ZTF18aaptcqq,1.212419278263175
IPHAS J201316.62+374949.6,000-BNF-179,20 13 16.61 +37 49 49.6,Cyg,UG,--,19.5 - 22.1 g,303.3192083333333,37.830444444444446,ZTF18aawtbio,0.1208509282926312
IPHAS J203237.64+385923.3,000-BNF-533,20 32 37.63 +38 59 23.2,Cyg,UG,--,18.8 - 21.7 r,308.15679166666666,38.98977777777778,ZTF18aazspmp,0.0449626741130212
IPHAS J210205.83+471018.0,000-BMP-740,21 02 05.82 +47 10 18.0,Cyg,NL,0.1775,15.5 - 15.9 V,315.52425,47.17166666666667,ZTF18abccaxf,0.5873282606206707
iPTF16eph,--,21 20 53.76 +35 26 58.4,Cyg,UG,--,17.7 - 22.1: g,320.22399999999993,35.449555555555555,ZTF18abjlyev,0.033948857339313
KIC J192410.81+445934.9,000-BMD-642,19 24 10.82 +44 59 34.9,Cyg,NL,0.114379,15.8 (0.12) V,291.0450833333333,44.993027777777776,ZTF18aapsxwd,0.175167388862891
KIS J192651.94+503301.7,000-BLK-272,19 26 51.92 +50 33 01.7,Cyg,UGSU,--,11.9 - 19.1 V,291.7163333333333,50.55047222222222,ZTF18abxkang,0.8908838316348237
KIS J192748.53+444724.5,000-BKS-606,19 27 48.52 +44 47 24.5,Cyg,UG+E,0.1653077,16.0 - 20.0 G Kp,291.9521666666666,44.79013888888889,ZTF18aauefbw,0.09352995798495
KIS J193136.53+391255.6,--,19 31 36.53 +39 12 55.6,Cyg,CV,--,17.663 - ? Kp,292.9022083333333,39.21544444444445,ZTF18abddknn,0.0434670577101264
KIS J193730.71+420457.9,--,19 37 30.70 +42 04 57.9,Cyg,UG,--,16.8 - 19.7 r,294.37791666666664,42.08275,ZTF18abgkfwa,0.1120910832971878
Kudakaeva 1,000-BNF-708,19 27 07.31 +33 06 29.6,Cyg,UG,--,18.4 - 21.6 r,291.7804583333333,33.108222222222224,ZTF19abxqyaf,0.4909468993378031
LAMOST J211249.93+374225.8,--,21 12 49.94 +37 42 26.0,Cyg,CV,--,16.20 - 16.64 g,318.20808333333326,37.70722222222223,ZTF18abtjhfn,0.2345610672852835
Lanning 386,000-BDC-407,21 08 33.97 +39 05 35.2,Cyg,UG+E,0.1640517,14.7 - 19.8 g,317.1415416666666,39.093111111111114,ZTF18aaypnnd,0.1803228151783343
MASTER OT J191841.98+444914.5,000-BLH-564,19 18 42.01 +44 49 12.7,Cyg,UGSU/IBWD,--,15.2 - 19.8 V,289.67504166666663,44.820194444444446,ZTF18aavetqn,0.3220378059591979
MASTER OT J192809.82+551616.5,000-BLH-255,19 28 09.84 +55 16 17.3,Cyg,UG,--,15.9 - 23: g CR,292.04099999999994,55.27147222222222,ZTF20abytgnq,0.1495039324020965
MASTER OT J193511.60+540219.9,000-BLT-432,19 35 11.60 +54 02 19.9,Cyg,UG,--,17.0 CR - 20.6 B,293.7983333333333,54.03886111111111,ZTF18abymgic,0.4607508117274356
MASTER OT J193808.47+543155.7,000-BLX-050,19 38 08.49 +54 31 55.8,Cyg,UG,--,15.8 - 21.5 g,294.535375,54.53216666666667,ZTF18adkozks,0.018695888441191
MASTER OT J194012.33+382320.8,--,19 40 12.33 +38 23 20.8,Cyg,UG,--,18.0 - <19.8 CR,295.051375,38.38911111111111,ZTF18acaxgjr,0.5075325786816981
MASTER OT J194310.37+554900.0,000-BLZ-054,19 43 10.39 +55 49 00.5,Cyg,UG,--,17.4 - <22 G,295.79329166666656,55.81680555555556,ZTF17aabumhg,0.0973894924106136
MASTER OT J194955.17+455349.6,000-BLJ-770,19 49 55.19 +45 53 50.9,Cyg,UG,--,15.2 - 21.6 g,297.4799583333333,45.89747222222222,ZTF18abjfmwd,0.0529692069260393
MASTER OT J195416.74+494421.1,000-BNB-320,19 54 16.74 +49 44 20.9,Cyg,UG,--,16.7 - 21.6 r CR,298.56974999999994,49.73913888888889,ZTF19adhjlvd,0.1673905048729395
MASTER OT J200455.61+440220.4,000-BLK-701,20 04 55.61 +44 02 20.4,Cyg,UG,--,16.8 - <19.2 CR,301.2317083333333,44.039,ZTF19abfvawd,1.345275591697132
MASTER OT J200628.62+562912.9,--,20 06 28.59 +56 29 12.8,Cyg,UG,--,17.4 - 21.8 g,301.619125,56.48688888888889,ZTF18abvwdss,0.0986424517932
MASTER OT J201053.41+441046.3,--,20 10 53.41 +44 10 46.3,Cyg,UG,--,17.4 - <19.7 CR,302.72254166666664,44.17952777777778,ZTF18aaxyrau,1.134673385943331
MASTER OT J201637.86+420615.4,000-BPD-045,20 16 37.84 +42 06 15.3,Cyg,UG,--,17.4 - 22.9 g,304.1576666666666,42.10425,ZTF18aayejrb,0.1094472547480506
MASTER OT J202225.09+500457.4,000-BLS-313,20 22 25.15 +50 04 57.4,Cyg,UGSU,--,15.5 CR - 20.8 B,305.60479166666664,50.08261111111111,ZTF18abjlyzc,0.2023437057249161
MASTER OT J202225.43+511248.0,000-BLD-908,20 22 25.43 +51 12 48.0,Cyg,UG,--,15.7 - <18.3 CR,305.6059583333333,51.21333333333334,ZTF18acaxscy,1.5124849767095725
MASTER OT J202506.02+582034.9,--,20 25 05.92 +58 20 35.3,Cyg,UG,--,17.3 - 20.3 r,306.27466666666663,58.343138888888895,ZTF18absiaik,0.0749097708229518
MASTER OT J204902.95+372753.1,000-BMR-683,20 49 02.98 +37 27 53.2,Cyg,UG,--,17.0 - 22.1 g,312.26241666666664,37.46477777777778,ZTF18abasqpu,0.1251519177980786
MASTER OT J205355.86+341410.0,--,20 53 55.98 +34 14 09.5,Cyg,UG,--,17.1 - <21.1 CR,313.48325,34.23597222222222,ZTF18abnymoa,0.0168347190619956
MASTER OT J210316.39+314913.6,000-BLH-678,21 03 16.47 +31 49 13.8,Cyg,UG,--,14.2 - 19.3 g,315.81862499999994,31.8205,ZTF18acrnput,0.3106298397807025
MASTER OT J211643.97+335800.4,000-BMK-479,21 16 43.97 +33 58 00.4,Cyg,UG,--,17.0 - <22 CR,319.1832083333333,33.96677777777778,ZTF18abwnprg,0.4603816038770609
