Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
CSS 111116:044049+074519,--,04 40 48.83 +07 45 18.4,Tau,UG,--,17.0 - 19.3 CV,70.20345833333333,7.755111111111111,,
CSS 111217:035831+183251,--,03 58 30.91 +18 32 50.7,Tau,UG,--,18.0 - 21.7 CV,59.628791666666665,18.547416666666667,ZTF19abqltvi,0.9371612559152629
CSS 111225:042151+304139,--,04 21 51.43 +30 41 38.2,Tau,UG,--,17.2 - 21.8 g,65.46429166666665,30.693944444444444,ZTF18aaaatzj,0.08528852594578956
CSS 120113:040822+141516,--,04 08 21.89 +14 15 15.7,Tau,UG,--,16.8 - 22.1 CV,62.09120833333333,14.25436111111111,ZTF19aagxepy,0.17715159217532958
CSS 131102:033140+043202,000-BLF-806,03 31 39.50 +04 32 02.4,Tau,UG,--,16.0 - 20.7 G CV,52.914583333333326,4.534,,
CSS 140128:045040+200126,--,04 50 39.53 +20 01 26.1,Tau,UG,--,18.77 (2.23) CV,72.66470833333332,20.023916666666665,ZTF18aaaajil,0.1529398169607158
CSS 140903:044529+173745,--,04 45 29.21 +17 37 44.6,Tau,UG,--,17.06 (2.94) CV,71.37170833333332,17.629055555555556,ZTF17aabcpit,0.38705212188132754
CSS 141210:042958+163321,--,04 29 58.46 +16 33 21.1,Tau,UG,--,16.6 - 21.5 CV,67.49358333333333,16.555861111111113,ZTF18adbmtxm,0.0663495839996217
CSS 150316:050525+221711,--,05 05 25.44 +22 17 11.4,Tau,UG,--,18.72 (2.28) CV,76.356,22.2865,ZTF18acskhgx,0.3144985060343442
CSS 151118:035816+214119,000-BLT-440,03 58 15.68 +21 41 18.6,Tau,UG,--,16.7 - <22 CV,59.56533333333333,21.6885,ZTF19adblhir,0.13036494554998218
CSS 151118:040429+200301,000-BLT-439,04 04 29.01 +20 03 00.4,Tau,UG,--,17.3 - 21.6 CV,61.12087499999999,20.05011111111111,ZTF17aadponp,0.07677813185174212
Gaia DR2 58295423607026048,000-BPF-516,03 31 06.00 +20 35 10.3,Tau,NL/VY,--,15.8 - 18.7 g,52.77499999999999,20.586194444444445,ZTF18acebeht,0.08950414990008045
Gaia18cwr,000-BMV-435,05 10 59.98 +17 54 12.4,Tau,UG,--,18.8 - <22 G,77.74991666666666,17.903444444444442,ZTF17aacwylu,0.12397640032325032
Gaia18cya,000-BMV-599,05 38 26.57 +16 14 51.2,Tau,UG,--,18.6 - 21.1: G,84.61070833333332,16.247555555555557,ZTF17aaaqsmp,0.03544631286147663
Gaia19apj,--,05 26 15.91 +19 09 09.9,Tau,UGZ,--,16.2 - 19.8 g,81.56629166666666,19.152749999999997,ZTF17aadepqh,0.03571183202432266
Gaia19ayc,000-BNB-133,05 34 01.44 +27 20 31.7,Tau,UG,--,18.8 - 22.1 r G,83.50599999999999,27.342138888888886,ZTF17aabxyih,0.04600120996987495
Gaia19bdv,000-BNB-481,03 37 07.10 +18 46 00.5,Tau,UG,--,18.5 - 21.3 CV,54.27958333333333,18.766805555555553,ZTF18acmyjdf,0.13467775249596736
Gaia20enq,000-BNR-443,03 46 29.35 +26 36 57.0,Tau,UG,--,18.9 - 21.1 G,56.622291666666655,26.615833333333335,ZTF18aboefth,0.06054260570534122
Gaia20erz,000-BNR-454,05 49 55.53 +16 18 20.0,Tau,UG,--,17.4 - 20.8 G,87.48137499999999,16.305555555555557,,
Gaia22afq,--,03 47 40.56 +26 08 28.5,Tau,UG,--,18.4 - 24 r G,56.91899999999999,26.14125,,
LAMOST J045644.52+164841.2,--,04 56 44.52 +16 48 41.2,Tau,UG,--,16.4 - 17.3 g,74.1855,16.811444444444444,ZTF17aabcvez,0.07484668889949171
LAMOST J053532.64+220006.8,--,05 35 32.65 +22 00 06.9,Tau,CV,--,18.1 - 20.9 g,83.88604166666664,22.001916666666666,ZTF18acpszwx,0.23439991229045343
MASTER OT J033006.27+181233.1,000-BKV-286,03 30 06.28 +18 12 32.9,Tau,UG,--,16.1 - 20 CR,52.52616666666666,18.209138888888887,ZTF19aadvztb,0.003073585126505738
MASTER OT J033239.21+193215.0,000-BLW-181,03 32 39.21 +19 32 15.0,Tau,UG,--,16.6 - <22 CV,53.163374999999995,19.5375,,
MASTER OT J034049.57+143820.4,000-BLV-096,03 40 49.57 +14 38 20.4,Tau,UG,--,18.0 - 22.0 CV,55.20654166666665,14.639,ZTF18achblvp,1.6674957067412546
MASTER OT J034105.82+072250.1,--,03 41 05.82 +07 22 50.1,Tau,UG,--,16.9 - <19.7 CR,55.274249999999995,7.380583333333333,,
MASTER OT J035109.53+152856.9,000-BLZ-692,03 51 09.58 +15 28 55.9,Tau,UG,--,16.3 - <24 CR,57.78991666666666,15.482194444444444,,
MASTER OT J040552.59+274716.7,000-BLD-345,04 05 52.59 +27 47 16.7,Tau,UGSU,--,14.6 - <18.6 CR,61.46912499999999,27.787972222222223,,
MASTER OT J051054.52+181042.9,000-BLG-356,05 10 54.55 +18 10 43.0,Tau,UG,--,15.5 - 20.3 G CR,77.72729166666666,18.178611111111113,ZTF17aaceoyy,0.3470294031561363
MASTER OT J053714.75+155418.4,000-BLD-522,05 37 14.79 +15 54 17.7,Tau,UG,--,16.7 - 20.3 g,84.31162499999999,15.904916666666667,ZTF17aacqwwi,0.07781696000648841
MGAB-V247,000-BNC-892,04 07 04.00 +18 55 38.1,Tau,NL/VY,--,17.0 - 22.0 g,61.76666666666666,18.92725,,
MGAB-V258,000-BND-626,04 45 07.13 +22 52 28.6,Tau,UGSU,--,17.2 - 21.4 r,71.27970833333333,22.87461111111111,ZTF18aaaduso,0.08660749892891886
MGAB-V321,--,05 55 40.33 +26 43 13.6,Tau,UGSS,--,16.6 - 21.0 g,88.91804166666667,26.720444444444443,ZTF17aaaqqng,0.15063703104736983
MGAB-V3481,--,04 01 17.62 +11 36 00.9,Tau,UG,--,17.9 - 21.0 r,60.32341666666665,11.600249999999999,ZTF19aaazetp,0.03394885733931309
MGAB-V3486,--,04 25 46.34 +17 44 57.2,Tau,UG,--,18.3 - 21.9 r,66.44308333333333,17.749222222222222,ZTF18aaadudg,0.03134454107348264
MGAB-V3492,--,05 32 42.19 +17 44 28.2,Tau,UG,--,17.9 - 21.4 r,83.17579166666665,17.74116666666667,ZTF17aabyktr,0.08310055693158978
MGAB-V3495,--,05 47 38.28 +15 51 13.1,Tau,UG,--,18.8 - 21.6 r,86.9095,15.853638888888888,ZTF17aadqxzt,0.1063833482495886
MGAB-V3496,--,05 48 56.90 +15 37 05.3,Tau,UG,--,17.7 - 20.5 g,87.23708333333332,15.61813888888889,ZTF17aabzbws,0.10504289132967026
MGAB-V3497,--,05 51 58.77 +23 56 20.2,Tau,NL/VY,--,18.7 - 21.4 r,87.994875,23.938944444444445,ZTF18abmsmxw,0.2582908981981405
MGAB-V3501,--,05 59 25.31 +23 00 21.1,Tau,UG,--,18.0 - 21.7 r,89.85545833333333,23.005861111111113,ZTF18aaapjpc,0.050690864503642435
MGAB-V368,--,05 09 43.29 +21 29 28.2,Tau,UG,--,18.8 - <21.8 r,77.430375,21.49116666666667,ZTF17aacunkt,0.1789027213186716
MGAB-V431,--,05 52 29.54 +14 26 35.8,Tau,UG,--,18.0 - 21.1 g,88.12308333333333,14.443277777777778,ZTF17aaaacjo,0.053413214750873766
MGAB-V607,--,04 07 30.16 +07 08 18.0,Tau,CV,--,18.1 - 21.0 g,61.87566666666665,7.138333333333334,ZTF18acrcrte,0.07509869866606748
MGAB-V626,--,05 12 08.20 +27 44 48.3,Tau,UG,--,18.8 - 21.8 g,78.03416666666666,27.746750000000002,ZTF17aacbngf,0.050504157185987
MGAB-V639,--,05 32 37.37 +22 31 45.2,Tau,UG,--,17.9 - 21.0 g,83.15570833333332,22.52922222222222,ZTF18acxhyef,0.3469885673596675
MGAB-V657,--,05 57 42.58 +23 39 20.9,Tau,UG,--,18.8 - 21.0 g,89.42741666666666,23.655805555555553,ZTF17aaczxcc,0.10647211200992025
MGAB-V658,--,05 57 48.37 +25 01 49.4,Tau,UGZ,--,18.1 - 20.6 g,89.45154166666666,25.030388888888886,ZTF17aaczptk,0.08003134079382204
MLS 100911:034204+232733,--,03 42 03.66 +23 27 33.2,Tau,UG,--,18.5 - 21.5 CV,55.515249999999995,23.45922222222222,ZTF18acgdepq,0.21455737719103532
MLS 101105:034455+282959,--,03 44 55.16 +28 29 59.5,Tau,UG,--,19.3 - <22.3 CV,56.229833333333325,28.499861111111112,ZTF18acaksob,0.21156448936568378
MLS 101203:045625+182634,000-BNW-492,04 56 24.65 +18 26 34.4,Tau,AM,--,18.8 - 21.4 CV,74.10270833333333,18.442888888888888,ZTF17aacdkum,0.17927197397430691
MLS 101203:050253+171041,000-BKT-513,05 02 53.11 +17 10 41.6,Tau,UG,--,16.2 - 18.6 CV,75.72129166666666,17.178222222222225,ZTF17aacumib,0.17335129105530606
MLS 101225:045955+204851,--,04 59 55.09 +20 48 51.0,Tau,UG,--,17.1 - 22 CV,74.97954166666665,20.81416666666667,,
MLS 120129:044947+254145,--,04 49 47.26 +25 41 44.7,Tau,UG,--,18.4 - 21.0 CV,72.44691666666665,25.69575,ZTF18acbzjtn,0.2631283284036139
MLS 120225:045928+210457,--,04 59 28.05 +21 04 56.5,Tau,UG,--,19.1 - 22.4 CV,74.866875,21.082361111111112,,
MLS 121107:045931+263204,--,04 59 31.06 +26 32 03.4,Tau,UG,--,17.6 - 21.3 r,74.87941666666666,26.53427777777778,ZTF17aadhjxt,0.12271266965812802
MLS 121204:044109+145443,--,04 41 08.50 +14 54 42.8,Tau,UG,--,16.9 - 21.5 CV,70.28541666666666,14.911888888888889,ZTF17aadidxk,0.1420515150634399
MLS 130110:034256+171739,--,03 42 56.20 +17 17 39.7,Tau,UG,--,16.1 - 20.5 G CV,55.73416666666667,17.29436111111111,ZTF18acrtvan,0.26974102474619116
MLS 130302:035906+175034,000-BKW-817,03 59 05.90 +17 50 34.5,Tau,UG,--,16.2 - 20.1 g,59.774583333333325,17.842916666666664,ZTF17aacvfmz,0.3249435130102774
MLS 131128:051737+264117,--,05 17 37.31 +26 41 16.9,Tau,UG,--,18.7 - 21.8 CV,79.40545833333331,26.688027777777776,ZTF17aacbmxn,0.23542538538525554
MLS 131224:045452+223157,--,04 54 51.93 +22 31 56.9,Tau,UG,--,18.3 - 21.6 CV,73.716375,22.53247222222222,ZTF21abwcrnj,0.11967263305908489
MLS 151112:050331+255501,000-BLS-951,05 03 31.12 +25 55 01.1,Tau,UG,--,19.9 - <23 CV,75.87966666666665,25.916972222222224,ZTF20acjgcxt,0.36610514803527994
MLS 151122:040213+225149,000-BLT-615,04 02 12.67 +22 51 49.1,Tau,UG,--,20.3 - <22.2 CV,60.55279166666666,22.86363888888889,ZTF19acdjbqk,0.18743829930304018
MLS 151206:050928+221935,--,05 09 28.41 +22 19 35.0,Tau,UG,--,20.34 (1.26) CV,77.368375,22.32638888888889,ZTF19acgiybi,0.12503864103527118
MLS 160208:041249+301230,000-BLW-102,04 12 48.64 +30 12 30.4,Tau,UG,--,16.3 - <21.8 CV,63.20266666666666,30.208444444444442,ZTF18acuwfse,0.5387197779955042
MLS 160213:053233+233521,000-BLW-268,05 32 33.02 +23 35 21.4,Tau,UG,--,20.4 - <21.5 CV,83.13758333333332,23.589277777777777,,
MLS 160302:042831+202107,--,04 28 31.31 +20 21 07.5,Tau,UG,--,20.07 (1.93) CV,67.13045833333334,20.352083333333336,ZTF21aacotln,0.1442949197575937
MLS 160404:052314+183304,--,05 23 13.94 +18 33 03.7,Tau,UG,--,19.2 - <23 CV,80.80808333333333,18.55102777777778,ZTF18acskkvt,0.20227366232384736
MLS 171213:034413+275004,000-BMM-858,03 44 13.36 +27 50 04.1,Tau,UG,--,17.8 - 22.3 CV,56.05566666666666,27.83447222222222,,
MLS 180114:042038+161445,000-BMN-840,04 20 37.76 +16 14 44.8,Tau,UG,--,17.7 - 21.9 r CV,65.15733333333333,16.24577777777778,ZTF18aaadtvv,0.0690018149548126
MLS 181018:040703+080837,000-BMV-835,04 07 02.98 +08 08 36.5,Tau,UG,--,18.1 - 21.5: CV,61.762416666666645,8.143472222222222,ZTF18acewcbn,0.0851222173196633
MLS 181021:034020+292419,000-BMV-952,03 40 19.56 +29 24 18.8,Tau,UG,--,17.9 - <22 CV,55.08149999999999,29.40522222222222,ZTF19aamftdx,0.3160416802059693
MLS 190209:033354+184207,000-BMZ-608,03 33 54.31 +18 42 07.2,Tau,UG,--,19.3 - 22.0 CV,53.47629166666666,18.701999999999998,ZTF19aainmin,0.32967693007133725
NSV 2026,000-BKG-731,05 29 58.81 +18 48 09.9,Tau,UGSU,--,13.2 - 18.0 CV,82.49504166666667,18.80275,ZTF17aadfmzh,0.045795386968916066
PS1-14pq,000-BMP-346,05 23 25.34 +18 10 41.6,Tau,UG,--,17.6 - 24: r,80.85558333333334,18.178222222222225,,
PS16fhg,000-BMD-051,04 06 54.23 +23 17 00.2,Tau,UG,--,14.8 - <22 CR w-PS1,61.725958333333324,23.28338888888889,,
RX J0502.8+1624,000-BFT-332,05 02 50.94 +16 24 22.0,Tau,AM,--,16.3 - 19 CV,75.71224999999998,16.40611111111111,ZTF19abyqoqu,1.4120138384640282
SDSS J032855.00+052254.2,000-BJQ-812,03 28 55.11 +05 22 53.5,Tau,AM,0.084701,17.2 - 20.6 CV,52.229625,5.3815277777777775,ZTF17aadihfl,1.5764226051099421
SDSS J033328.47-000553.4,000-BJQ-813,03 33 28.47 -00 05 53.4,Tau,CV,--,20.5 - ? V,53.368624999999994,-0.09816666666666667,,
SDSS J034420.16+093006.8,000-BKT-509,03 44 20.16 +09 30 06.8,Tau,CV+E,0.561327,17.67 (2.75) CV,56.08399999999999,9.501888888888889,ZTF17aacgpcx,0.16741872071888336
SDSS J035409.32+100924.4,000-BKT-510,03 54 09.32 +10 09 24.4,Tau,CV,--,20.89 - ? g,58.53883333333333,10.156777777777778,,
SDSS J042215.22+294758.5,000-BMS-324,04 22 15.23 +29 47 58.5,Tau,UGZ/IW,--,17.0 - 20.6 g,65.56345833333333,29.799583333333334,ZTF18aabffpk,0.04324917634956429
Swift J0535.2+2830,--,05 34 57.92 +28 28 37.2,Tau,DQ,--,19.1 (0.5)V V,83.74133333333332,28.476999999999997,,
TCP J04343348+0411387,000-BPK-904,04 34 33.70 +04 11 31.1,Tau,UG,--,13.0 - 22.9 r CR,68.64041666666665,4.191972222222223,ZTF22abbdajx,0.3091513312049399
ZTF17aaaqngw,--,05 47 31.04 +15 47 08.9,Tau,UG,--,17.9 - 22.1 r,86.87933333333332,15.785805555555555,ZTF17aaaqngw,0.12960182711722232
ZTF17aaarnhb,--,05 31 37.45 +26 35 00.1,Tau,UG,--,18.1 - 22.5 r,82.90604166666667,26.58336111111111,ZTF17aaarnhb,0.08038468176484963
ZTF17aactzul,--,04 51 22.36 +16 10 19.5,Tau,CV,--,18.8 - 20.8 g,72.84316666666665,16.172083333333333,ZTF17aactzul,0.0881213526085435
ZTF17aacwcof,--,04 53 00.50 +22 46 54.0,Tau,NL+E,0.1985406,17.5 - 19.7 r,73.25208333333332,22.781666666666666,ZTF17aacwcof,0.08212858715655881
ZTF17aaczwtq,--,05 53 33.12 +24 42 33.0,Tau,UG,--,16.8 - 20.7 g,88.38799999999998,24.709166666666665,ZTF17aaczwtq,0.07566265175835238
ZTF17aadhcyv,--,05 38 40.93 +18 00 18.8,Tau,UGSS,--,16.5 - 20.0 g,84.67054166666665,18.005222222222223,ZTF17aadhcyv,0.009220755379517215
ZTF17aadplkf,--,05 52 11.83 +27 52 29.1,Tau,UG,--,18.9 - 21.7: r,88.04929166666668,27.87475,ZTF17aadplkf,0.05305830573909658
ZTF18achqmhh,--,04 29 47.30 +18 47 48.4,Tau,CV,--,17.9 - 20.1 g,67.44708333333334,18.79677777777778,ZTF18achqmhh,0.1742481525096534
ZTF18acrcwat,--,04 30 33.19 +25 59 08.6,Tau,UG,--,18.0 - 21.8 r,67.63829166666666,25.985722222222222,ZTF18acrcwat,0.15648140775645877
ZTF18acsjdxo,--,04 39 16.69 +15 26 33.6,Tau,CV,--,18.3 - 19.6 g,69.81954166666667,15.442666666666668,ZTF18acsjdxo,0.22675893733021257
ZTF18acskrba,--,03 59 11.29 +19 41 17.0,Tau,UG,--,18.4 - 19.6 g,59.79704166666666,19.688055555555557,ZTF18acskrba,0.21256680081660703
ZTF18acsmleo,--,04 23 12.71 +21 29 50.3,Tau,UG,--,18.5 - 21.1: r,65.80295833333334,21.497305555555556,ZTF18acsmleo,0.2989446696508483
ZTF18acvpwbk,--,04 05 49.52 +09 56 27.9,Tau,CV,--,18.1 - 21.4 g,61.456333333333326,9.941083333333333,ZTF18acvpwbk,0.08556498866741588
ZTF18acvqnoi,--,05 48 29.26 +13 08 56.4,Tau,UG,--,17.1 - 22.3 g,87.12191666666666,13.149,ZTF18acvqnoi,0.07547513560448946
ZTF19aabimbg,000-BMY-402,05 10 39.25 +17 36 45.1,Tau,UG,--,15.0 - 22.9 g,77.66354166666666,17.61252777777778,ZTF19aabimbg,0.09423433555814362
ZTF19abzyxgz,000-BNG-779,03 29 20.30 +20 13 14.3,Tau,UGSU,--,14.9 - <22 G,52.33458333333333,20.22063888888889,ZTF19abzyxgz,0.12743337469383595
ZTF19acdyyei,--,05 34 44.74 +23 10 45.2,Tau,UG,--,17.3 - 23.2: g,83.68641666666666,23.179222222222222,,
RW Tri,000-BBD-838,02 25 36.16 +28 05 50.9,Tri,EA/WD+NL,0.231883392,12.5 - 16.0 V,36.40066666666666,28.097472222222223,,
TU Tri,000-BBD-210,01 39 15.74 +31 24 14.7,Tri,UGSU,0.0724,14.9 - 21.0 V,24.81558333333333,31.404083333333332,,
TW Tri,000-BBD-109,01 36 37.00 +32 00 40.0,Tri,UGZ,0.207584,13.0 - 17.2 V,24.154166666666665,32.01111111111111,ZTF18admdwxv,0.1396706884754183
TX Tri,000-BBD-157,01 37 37.22 +30 02 48.7,Tri,UGSS,(70),13.3 - 17.3 V,24.40508333333333,30.046861111111113,ZTF17aabulht,0.08003134079382204
UW Tri,000-BBF-367,02 45 17.29 +33 31 26.3,Tri,UGWZ,0.05334,14.5 - 22.4 V,41.322041666666664,33.52397222222222,,
WY Tri,000-BBD-814,02 25 00.49 +32 59 55.8,Tri,UGSU,0.07569,15.1 - 19.0 g,36.252041666666656,32.99883333333334,ZTF18abtgioa,0.40279212883342713
AI Tri,000-BCX-358,02 03 48.60 +29 59 26.0,Tri,AM,0.19174566,14.7 - 18.2 V,30.952499999999993,29.990555555555556,ZTF17aaaslvp,0.4952765573989058
BG Tri,--,01 44 47.58 +32 32 59.9,Tri,NL/VY,--,11.5 - 13.7 V,26.198249999999998,32.54997222222222,,
BS Tri,000-BFT-506,02 09 29.82 +28 32 29.4,Tri,AM+E,0.06685,16.5 - 21.5 V,32.374249999999996,28.541500000000003,ZTF18aabfvtl,0.715505267846173
CT Tri,000-BJY-027,02 38 39.12 +35 56 48.9,Tri,UGWZ,0.05281,14.3 - 21.5 V,39.663,35.94691666666667,,
CX Tri,--,01 53 47.24 +30 38 44.0,Tri,UG,--,17.9 - <20 V,28.44683333333333,30.645555555555553,ZTF19acyffwz,0.6990092147152146
ASASSN-13bo,000-BLC-200,01 43 54.23 +29 01 03.8,Tri,UGSU,--,15.2 - 20.8 V,25.975958333333335,29.017722222222222,,
ASASSN-13dg,000-BLD-853,01 51 58.27 +31 54 20.6,Tri,UG,--,14.9 - 19.0 V,27.992791666666662,31.90572222222222,ZTF18admkmyp,0.26045800473407965
CSS 080909:023504+324038,--,02 35 03.97 +32 40 37.3,Tri,UG,--,17.4 - 21.6 g,38.76654166666666,32.677027777777774,ZTF19aceluqi,0.06223535544406989
CSS 081026:015321+340857,000-BKT-882,01 53 21.49 +34 08 56.3,Tri,UGSU,--,15.8 - <21.1 CV,28.339541666666662,34.14897222222222,,
CSS 081031:022411+355919,--,02 24 11.44 +35 59 18.5,Tri,UG,--,15.6 - 20.6 g,36.04766666666666,35.98847222222222,ZTF18adnfvuw,0.07135750038085634
CSS 101029:023212+303636,--,02 32 11.61 +30 36 34.4,Tri,UG,--,16.6 - 21 CV,38.04837499999999,30.609555555555556,ZTF17aabulav,0.09453460504632193
CSS 111006:015052+332622,000-BKQ-513,01 50 51.52 +33 26 21.8,Tri,UGSU,0.071,14.5 - 19.2 g,27.714666666666666,33.439388888888885,ZTF17aaaazob,0.09714668601834851
CSS 121102:020858+324040,000-BKT-618,02 08 57.64 +32 40 39.7,Tri,UG,--,13.8 - <20 CR,32.24016666666667,32.67769444444444,,
HS 0218+3229,000-BKQ-671,02 21 33.48 +32 43 23.8,Tri,UGSS,0.297229661,12.2 - 16.5 V,35.3895,32.72327777777778,ZTF18abrytsw,0.20900378860239915
MASTER OT J021757.25+310405.7,--,02 17 57.25 +31 04 05.7,Tri,UG,--,17.2 - <19.4 CR,34.48854166666666,31.06825,,
MASTER OT J022906.32+275222.3,--,02 29 06.31 +27 52 21.6,Tri,UG,--,17.4 - 21.4 r CR,37.276291666666665,27.872666666666667,ZTF18adasdhl,0.06913858776485064
MGAB-V3468,--,02 14 25.08 +30 00 04.6,Tri,UG,--,19.2 - 21.5 r,33.604499999999994,30.001277777777776,ZTF18acakhvz,0.09322645272393056
MGAB-V526,--,02 03 27.22 +32 56 05.3,Tri,UGER,--,17.4 - 20.7 g,30.86341666666666,32.93480555555555,ZTF17aaaazsd,0.04030969103254079
MLS 171029:020411+340720,000-BML-872,02 04 11.28 +34 07 20.4,Tri,UG,--,16.9 - <22 CV,31.047,34.12233333333334,ZTF20acmlkoc,0.24821935522006972
PNV J01345297+3047145,000-BPN-657,01 34 52.97 +30 47 14.5,Tri,UG,--,16.9 - <23 V,23.72070833333333,30.787361111111114,ZTF23aacedfg,0.7979491091006515
SDSS J015803.40+282303.6,--,01 58 03.40 +28 23 03.6,Tri,UG,0.0888104,20.37 - ? g,29.514166666666664,28.384333333333334,ZTF18abtzbrn,0.26777259899358397
TCP J02280150+2956365,000-BPG-346,02 28 01.42 +29 56 35.7,Tri,UG,--,15.1 - 22.9 g,37.005916666666664,29.94325,,
ZTF18abtgdwr,--,01 50 07.15 +30 22 04.1,Tri,UG,--,17.2 - 19.3 g,27.529791666666664,30.367805555555556,ZTF18abtgdwr,0.3246090068994899
SU UMa,000-BBP-267,08 12 28.27 +62 36 22.4,UMa,UGSU,0.0763754,10.8 - 16.0 V,123.11779166666665,62.60622222222222,ZTF19aanesjo,0.5927000698112483
SW UMa,000-BBP-799,08 36 42.75 +53 28 38.0,UMa,UGSU,0.056815,9.7 - 17.0 V,129.17812499999997,53.477222222222224,ZTF18accnopc,0.763041882374789
UX UMa,000-BBT-790,13 36 40.95 +51 54 49.4,UMa,EA/WD+NL,0.19667128,12.57 - 14.15 V,204.17062499999997,51.91372222222222,ZTF18aayanow,0.13003844315617175
AN UMa,000-BBR-959,11 04 25.65 +45 03 13.8,UMa,AM+E,0.07975274,14.5 - 19.3 V,166.10687499999997,45.05383333333333,ZTF17aabxhpg,1.25829436890274
AR UMa,000-BBS-123,11 15 44.59 +42 58 22.4,UMa,AM,0.080500743,13.9 - 16.7 V,168.93579166666663,42.97288888888889,ZTF18acsujbc,1.195446822933466
BC UMa,000-BBS-473,11 52 15.83 +49 14 42.0,UMa,UGWZ,0.06261,10.9 - 18.7 V,178.06595833333333,49.245,ZTF18aalprzj,0.7966338953665515
BZ UMa,000-BBP-990,08 53 44.15 +57 48 40.6,UMa,UGSU,0.06799,10.5 - 15.3 B,133.4339583333333,57.811277777777775,ZTF18aabjkzk,1.121786992252538
CH UMa,000-BBR-176,10 07 00.72 +67 32 47.5,UMa,UG,0.343184,10.7 - 15.3 V,151.753,67.54652777777778,ZTF18aabjlca,0.19409878673797376
CI UMa,000-BBR-332,10 18 13.13 +71 55 44.0,UMa,UGSU,(34),13.8 - <17.5 p,154.5547083333333,71.92888888888889,ZTF18abcsatf,1.323256037514971
CY UMa,000-BBR-877,10 56 56.99 +49 41 18.2,UMa,UGSU,0.06795,11.9 - 17.0 p,164.2374583333333,49.68838888888889,ZTF19aaoyeyv,0.8975921105331343
DI UMa,000-BBQ-344,09 12 16.19 +50 53 54.0,UMa,UGER,0.054579,14.6 - 18.2 V,138.0674583333333,50.89833333333333,ZTF18aaagsjn,0.6423057564864296
DV UMa,000-BBQ-767,09 46 36.60 +44 46 44.7,UMa,UGSU+E,0.0858526521,13.9 - 22: V,146.6525,44.77908333333333,ZTF18aaaocpc,0.6678809247688811
DW UMa,000-BCX-423,10 33 52.87 +58 46 54.7,UMa,NL/VY+E,0.1366065324,13.6 - 18.0 V,158.47029166666664,58.78186111111111,ZTF18aaaivaq,0.1035027224322195
EI UMa,000-BBP-822,08 38 22.00 +48 38 02.2,UMa,UG/DQ,0.2681,12.5 - 15.8 V CV,129.59166666666664,48.633944444444445,ZTF18aaaypbc,0.07253921367192855
EK UMa,000-BCZ-907,10 51 35.16 +54 04 36.1,UMa,AM,0.0795440225,18 - <19.5 V,162.89649999999997,54.07669444444445,ZTF18aaadhno,0.41357711934295344
EL UMa,000-BCX-426,10 55 07.00 +36 59 45.7,UMa,UGWZ,--,13.7 - 20.3 r',163.77916666666664,36.996027777777776,,
ER UMa,000-BBQ-788,09 47 11.89 +51 54 08.7,UMa,UGER,0.06366,12.4 - 15.2 V,146.79954166666664,51.90241666666667,ZTF17aabtjmc,0.8377309853195649
EU UMa,000-BBS-438,11 49 55.70 +28 45 07.3,UMa,AM,0.0626194,16.45 - 19.3 B,177.4820833333333,28.752027777777776,ZTF18aabktwo,0.33122069104826246
EV UMa,000-BFP-065,13 07 53.86 +53 51 30.4,UMa,AM,0.055338870,17 - 21 V,196.97441666666666,53.858444444444444,ZTF18aalrikz,0.19419610375924884
FH UMa,000-BFP-071,10 47 09.89 +63 35 14.0,UMa,AM,--,19.4 (1.8) V,161.79120833333332,63.58722222222222,ZTF20aavacoy,0.6164051790924111
IY UMa,000-BBR-614,10 43 56.75 +58 07 31.9,UMa,UGSU+E,0.07390897,13.0 - 18.9 V,160.98645833333333,58.125527777777776,ZTF18aaadhmx,1.2820571644621164
KS UMa,000-BBR-375,10 20 26.52 +53 04 33.1,UMa,UGSU,0.06796,12.2 - 17.6 V,155.11049999999997,53.07586111111112,ZTF19acbvmdn,0.40573652076648803
LN UMa,000-BCX-436,10 04 34.73 +66 29 14.9,UMa,UGZ/IW+VY,0.144384,14.6 - 18 V,151.1447083333333,66.48747222222222,ZTF19acifdhc,0.18328466161751197
LY UMa,000-BBR-737,10 48 18.01 +52 18 29.8,UMa,NL,0.2712788,14.32 - 15.44 CV,162.07504166666666,52.308277777777775,ZTF18aaadcet,0.17551758929785846
MR UMa,000-BCZ-971,11 31 22.40 +43 22 38.5,UMa,UGSU,0.06337,12.5 - 18.6 G V,172.84333333333333,43.377361111111114,ZTF18aabefzb,0.3469749543595108
PU UMa,000-BCZ-753,09 01 03.94 +48 09 11.1,UMa,UGSU+E,0.07788054,15.4 - 21 CR,135.26641666666666,48.153083333333335,ZTF18acpoocp,0.6521797107067573
QS UMa,000-BCY-196,09 32 14.81 +49 50 54.6,UMa,NL+E,0.418380,15.6 - 19.0 V,143.0617083333333,49.8485,ZTF18aaacmga,0.11039263532293267
V0351 UMa,000-BDB-123,12 44 26.28 +61 35 14.6,UMa,UG,0.09924,15.1 - 20.6 g,191.10949999999997,61.58738888888889,ZTF17aabxrbe,0.1705770518915828
V0355 UMa,000-BDB-233,13 39 41.14 +48 47 27.5,UMa,UGWZ+ZZ/GWLIB,0.05729,10.3 - 17.7 V,204.92141666666666,48.79097222222222,ZTF18aajpbxv,0.3900426755281905
